comment,likes_count
president bidenhas been doing his homework,1
speaker johnson i think is having his seat as the speaker but the last sit because he failed as a speaker he chooses evil over good he will be the worst speaker ever lived enjoy your last laugh speaker johnson,1
mike johnson is looking weak uncomfortable and just impolite voters on the fence will choose president biden and democracy over lying conspiring and angry people who have no idea how to lead america,1
the republican party is truly the enemy of the people just look at their faces when a great policy is announced,1
mike johnson is a clown,1
diz o senhor 0 tu tá vendo o meu 0cesar,1
never heard so much,1
im very proud of our president he is trying to fix the border trump has told these stupid republicans to not pass the bill so he can run on that i cant wait until november when they have lost again standing there looking stupid from listening to trump,1
the gop sitting there in the own dirt stink indignant in judgement my god what is wrong with them,1
the speech is great but its just a speech the country is not in a good place and has not been since he took office cost of living is out of control for many americans border is a mess thousands of illegal military aged men pouring into our country and we dont know who they are or where they are if biden could deliver a fourth of what he says it would be impressive i only want my country to be great again no matter who the president is godbless america,1
america is gone insane,1
what about reclaiming the lakes that used to flow in death valley so 13 more usable land is created like for planned for til interrupted by word war 2 we have solar to pump the waters from the pacific desalinate and collect then at enormous rates very low cost and the rains trapped between the mountains will water down 7 states when the rain fall once again restarts,1
what a pathetic horror show with a senile warmonger and a korrupt senate that profits from a war economy,1
looks like biden will get 4 more years,1
apparently letting illegals from foreign enemy countries into your country is now defending democracy got it,1
some gops believe its 2020 haha but what me really shoked the gop didnt clap when the president say good save america and our troups,1
worlds watching a gaslighting fart box of lies,1
joe is graceful in comparison to the rude and uneducated donald,1
presidents cabinet sucks so far,1
the only threat to democracy is joe biden and his administration,1
the former president failed and refused to take responsibility during the pandemic,1
wow that was powerful,1
sounds more like brandon is blaming everybody else for the problems of this country and not taking responsibility himself sure would have enjoyed hearing him talk about the united states instead of the rest of the world what he did say about the us and whats wrong with it has everything to do with his failed policies no joke,1
why does mike johnson look so uncomfortable,1
to the speaker of the house mike johnson why are you and the members of your party letting war criminal putin gain momentum in his aggression against the democratic nation of ukraine,1
my ears can hear it but my eyes do see it,1
the maga are acting like petulant children shame on them especially margery traiter green,1
china prime minister liqiang just delivered china government report in its national congress meeting this week quite interesting to compare li qiang report with bidens which one is more professional,1
i dont know what everyone is clapping for thats not the president of the american people,1
no its not,1
when you raise the minimum wage price on everything goes up lol,1
i must say it is pretty ironic hearing the same man who mocked freedom a few years ago claim republicans are trying to take freedoms away,1
should sum it up all lies as usual total waste of time,1
excellent speech dear president joe biden you can take the republicans down without mentioning the republicans traitors,1
this is crazy republicans not even clapping for child education,1
him be honest and he wont speak about jan 6th because they let them in,1
devolder santos attending,1
849,1
how much of hunters coke did it take to get through that speech,1
starts at 2648,1
the republicans look pathetic too much facts truth theyre choking,1
who let the street vendor into the oh thats actually mtg,1
what an embarrassment to the countryelection stealersdrugged just so he can speak coherently,1
mtg and mike johnson and all the other maga has shown they are not fit to represent their constituency please vote all them out in november by voting blue throughout the ballot,1
everyone in this country is hurting you do nothing to help this country,1
close the border stop bleeding out our nation take care of americans first,1
the speaker should have never shook his hand and thrown the speach on the floor every republican should ha shouted him down nonstop till he left the building,1
biden hit a homerun with this state of the union with all the good intentions and accomplishments biden is talking about not 1 republicans not even clapping when its all good for america it really tells us who is for america and who is out for themselves trump divided us,1
half that room is older than dirt,1
he cant even speak clearly for a national address i say this as a registered democrat,1
joke biden president of sodom and gomorrah,1
omg here we go again with jan 6 bull crap dems stop push jan 6 nobody cares yall did it before too,1
this is hard to watch i dont feel like he is in touch with the people at all and what we are going through right now,1
enforce the immigration laws that already exist this will solve the border crisis no need for more legislation or to throw more money at it,1
this creepy old man is done,1
so one fact is true the president of the united states joe biden,1
big corporations not only need to pay more in taxes they also need to show that they share those additional costs with the shareholders and dare not reduce the earnings of the workers in their plants and offices,1
mike johnson couldnt squirm harder republicans fell for it again joe got them to agree not to cut taxes for the wealthy then they fell for the same trick with the border,1
garbage,1
totally embarrassing that this mumbling corpse is our president he is a domestic threat to america democracy and our constitution,1
pretty impressive and forceful speech then again biden has some real achievements unlike the babbling orange incompetent and mendacious drooler,1
biden is a joke the world is laughing at the address and his left wing nut job supporters,1
compliments must have felt really good to hear,1
интересно какие препараты подействовали на байдена что он ни разу не поздоровался с богом а так конечно он живчик,1
great speech from joe biden he was on fire,1
worst president ever this was just sad go team war mongers,1
too many promises to spend more money that we dont have get the national debt to zero before thinking of more government spending raise taxes if needed,1
i am fascinated by the whole show i wanted bernie i didnt get mad at the backstab and vote the other team outta spite and then find myself having to justify it for the better part of a decade but i was close i get the feeling that the whole system is corrupt and needs a good wash but people went off the deep end voted a demagogue in that had an unwatchable show and whats he done since play worlds biggest victim dont do crimes maybe,1
raise corp tax so it pushes them out of the country smart 500b over 10 years kinda like the 600 billion he sent to ukraine and israel,1
a very dangerous mouthpiece a puppet for the deep state,1
biden wont bow down but hell fall down,1
biden is very good at lying,1
great to see johnson squirming in his seat he wants to slide down under table in front of him,1
it seems to me that the democrats have no idea of how to move forward so they have resorted to lying to the american people ever time their entitled mouths open,1
wars all around the world ragging thanks joe biden great policies,1
why didnt he brag about the exit from afghanistan another example of incompetence,1
bless biden for his honesty,1
booooo,1
a man who can make a speech like this is perfectly fit to be president biden is a builder trump is a destroyer however the 2 state solution in palestine is just not possible for two reasons firstly hamas do not want it they state very clearly in their charta that the only solution for them is a holy war jihad against israel and that all international peace agreements are a waste of time and contradict the principles of hamas if you dont believe me look for yourself the second reason is that israel knows this,1
with all due respect justices women are not without electoral or political power you are about to realize just how much wow the president threatened the supreme court justices its amazing how many people are cheering that on,1
his son was not murdered how insulting to say he knows how her parents feel unreal insulting beyond measure,1
wow wow president biden really put the screws into traitor trump and house republicans maggots in their places condemning trumps praises and encouragement to putin to attack nato way to go mr president youre really an intelligent smart gentleman very compassionate,1
biden 2024,1
an amazing man and an amazing president,1
biden biden,1
,1
the fact is president joe biden and his predecessor donald trump were both eager to withdraw us troops from afghanistan and end what biden referred to in his aug 16 speech as americas longest war the trump administration in february 2020 negotiated a withdrawal agreement with the taliban that excluded the afghan government freed 5000 imprisoned taliban soldiers and set a date certain of may 1 2021 for the final withdrawal and the trump administration kept to the pact reducing us troop levels from about 13000 to 2500 even though the taliban continued to attack afghan government forces and welcomed alqaeda terrorists into the taliban leadership biden delayed the may 1 withdrawal date that he inherited but ultimately his administration pushed ahead with a plan to withdraw by aug 31 despite obvious signs that the taliban wasnt complying with the agreement and had a stated goal to create an islamic government in afghanistan after the us left even if it meant it had to continue our war to achieve our goal,1
are you seeing the repigs hating bidens calling them out for being the traitors we all know they are the repigs cant stand up for americans they stand for a russian puppet they stand for trump the traitor and insurrectionist against america its time to clean our government out of these traitors these corrupt criminals who are occupying our government offices,1
can some american please explain me why middle class americans support donald trump it makes no sense,1
what america needs is guidance and without a shadow of a doubt i believe this is the man to lead this nation into the future,1
cheers to you joe,1
joe nailed it again and again,1
lies and false promises,1
100 bots in comments the gaslighting is insane trump 2024,1
biden is going to win,1
what a joke,1
a bunch of delusional people all in the same room,1
full of craps and nonsense,1
4 more years for mrbiden god blessed america and mr biden and his cabinet,1
you will know gods chosen therefore by the fruits they bear you will know themmatthew 71520,1
is this state of the union or state of ukraine why start with ukraine the most corrupt country in europe this is purely propaganda for ukraine aid so joe can again get his 10 cut not a state of the union history is watching according to joe yes they are watching a theater by joe biden and his fellow treasonous marxist communist demoncrats that have been destroying our country since november 3 2020 when they rigged the election to their favor,1
the state of the union address was not supposed to be an attack on your opponent and if you actually look how long biden speech actually was it just proves that the left is afraid that he is unable to perform his duties,1
vote blue across the board,1
dump the chump 2024 vote blue,1
something smells can anyone smell or awake come on this means nothing just words looks whats going onthese are practiced in front of a mirror,1
sit down kamala,1
i bet if biden was asked by any of the spectators what is my name he would not know thats dementia for you,1
great state of the union speech of j biden well done joe bravo sorry but it is funny to see all the maga people wearing their dt uniform most of them are wearing their red long tie they look so ridiculous m johnson looks so uncomfortable i think inside he would like to stand up and applaud biden as well,1
the house and senate republicans do not like what they are hearing it bothers them to hear the truth i will never understand why anyone would ever vote for a republican candidate they have zero interest in helping their constituents they know how to tell everyone what is wrong with our country and what to fear but they never offer solutions to fix those issues for the past decade the republican legislators have failed the american people the republican party has lost its way,1
ok president biden sir,1
and not one time was the word republic said we are a republic not a democracy god bless american was left out this dude,1
way too many applause breaks the cheerleader behind him thought she was at a pep rally,1
blah blah blah what a clown show,1
nato creates wars and destroys societies,1
7 bucks an hour is an east coast thing the owner of our restauraunt called it grand fathering and he was protected due to the fact the he opened the restaurant in the 80s,1
let this old man die in peace democrats why are you torturing him so much,1
nothing but hate speech and incoherent ranting keep the war goingblablabla only another 60 billion and we can win this warblablabla,1
id like to see an edit of kamala standing up and down boing boing boing boing boing boing,1
how embarrassing for the republicans biden was nonstop highenergy espousing an incessant cornucopia of victories and goals moving forward talking articulately in full grasp of details on such a wide range of issues meanwhile the gop has done squat for the last 4 years and can you even imagine trump giving a coherent state of the union speech biden stumbled in a few spots but just momentary and nothing major nothing indicating the aphasia and neurological degeneration that trump has been showing lately biden is old but seems in good health better higher functioning than trump let alone the gargantuan difference in where to take the country,1
imagine democrats acting like they are leading the front of protecting the border literally the one thing they ran on was trumps stupid wall such snakes dems are remember when they said gas prices were going down and that inflation is down do they think we dont fill up everyday and go to the grocery and dont forget how covid and blm magically faded away and make sure when you see how much was taken out when you do your tax returns that it went to another country to fight a war and our homeless vets who fought a war for us get nothing if you are broke just remember they gave migrants money and if you dont like all of this then you aint black,1
now go watch trumps and see how great he looked get some perspective for once they all look amazing at these things luster wears off though,1
they never stop talking ab democracy like thats my biggest problem,1
dont get me wrong the dutch government is horrible we had over a decade of conservative rule where the power of the economic market was paramount so much was destroyed that now must be built up again infrastructure health care education rediculous that every hospital must make profit every school youth care facilities care facilities for the elderly we had elections in november and ultra right won a trump copy i am deeply ashamed,1
lets go brandon,1
love seeing kamila standing behind her president clapping,1
what is kamala on now she mustve got some booger sugar from the kid that biden has left,1
way to go joe,1
this is a money laundering team no student loans were forgiven trust me i know,1
i will vote for any candidate who promises to legalize cannabis on a federal level,1
no ukraine cannot defeat russia and yes we did commit an act of war by bombing the pipelines that give energy to many in europe yet we pretend to be on the sidelines russia is not our major concern it is china and we have driven a strong alliance between china with over a billion people tons of money and influence and russia who has many natural resources and nuclear weapons way to go biden and the war mongers who back you,1
what a remarkable embalming job someone did on him he almost looked like he was alive incredible,1
everyone here talking about johnson clearly has a leftwing attention memory span i guess pelosis stunt at the sotu was brave inspiring,1
i wanted to hear were going to mars before the end of the decade,1
самая молодая геронтократия планеты,1
im pretty sure these are bots in the comments nobody can take this dementia victim had a on acceptable speech must less state of the union address how many gaffs did he have he could barely speak,1
he actually pronounced toronto correctly all jokes aside as a canadian this is a good man if you people elect trump instead of him youre complete idiots,1
biden and harris 2024,1
earlier in the speech brandon said that there was a vaccine for cancer,1
johnsons face looks like he has a bad case of gas,1
excellent speech excellent state of the union by president biden top notch speech on every important issue vote blue across the board,1
bravo president biden a real president,1
history is watching that youre the worst president ever thats why we the people are going to vote you out trump 2024,1
yeaaah not voting for this dude dinosaurs are cool but i dont want one running the country,1
fantastic speech,1
i really really hope that the scotus got ashamed or in the case of corrupt justices angry so much that they were on the verge of exploding what a shame of them,1
what a fiasco there should not be a smile on anyone of those peoples faces the state this country is in they should all have a somber mood because they all are driving this country into the ground ive never been so disappointed in our government and i mean both sides of the isle there was nothing said or done or resolved that deserves an applause that aint no swamp its toxic landfill,1
biden speaks to things all americans can get behind but still the republicans sit with no show of support they truly dont care about america or progress just their own bottom line,1
what a joke,1
oh now i get it i was trying to understand why they let joe take so much time being greeted upon entering hugging and kissing and shaking hands with everyone and being applauded for so long this makes mr dt stinkypants absolutely insanely jealous he must have ketchup everywhere,1
biden 2024,1
why people supporting biden hes a warmonger supporting cult of militarism and woke ideology,1
he covered everything now lets hear from republicans,1
garbage speech from a garbage president,1
all hypocrisy everything thing he says is bull genocide joe wants to talk about russia but is helping israel to take all of palestinians land he undermined the un with veto votes just a bunch of theatre,1
biden speech will go down as one of the most profound yet one of the best in history,1
speaker johnson you are a coward and a shameful blemish on the united states of america you should be ashamed of yourself for not standing for the people of the us or with the us constitution you should resign you disgust me,1
johnson is disgusting despicable and antiamerican look at him as biden is talking about the wins of his administration and the destruction from the trump administration johnson is a puppet he is a dangerous puppet,1
yeah us government us government us government,1
love president biden,1
great speech jo unfortunately you werent under oath so did not need to stick to the truth,1
maga mikes face has me crying,1
i see the crooked judges i wonder how much they are getting from russia,1
very nice camera job,1
supreme court justices should be ashamed of themselves they dont want to serve justice they want to serve trumps agenda,1
biden has created the divided states of america,1
you understand politicians say anything to stay in power this is all a hoax politicians have ruined this country they put up an old man with no memory in the white house and it caused the ukraine war you guys should be held accountable for believing in this nonsense,1
usa is the best because of the best politicians like biden,1
i just wonder how much they pay for the clapping and cheering after he chews up his words,1
putin doesnt want ukraine he wants stability the rights abortion policy is lunacy is it right ehh kind of not is life messy yes do these folks have the right to judge no his rhetoric on infastructure is something to be admired and i hope his words reflect reality but in all honestly i feel bad for this man he is asking for war and throwing all diplomacy out the window this address had its inspiring moments and incoherent moments i could have done without the separatist rhetoric we need truly need leaders not politicians we need someone whose name is unkown because our options provide nothing that the american people or the world deserve joe im not a fan but tonight you blew past my expectations and i feel hopeful and wish you and us all the best ps why was bernie masked up,1
thought was interesting seeing sen boebert wearing blue jason b lincoln nebraska,1
great job joe,1
trump train dont stop,1
great speech 4 more years,1
a trump speech jabber jabber jabber blah me blah hate sneer yawn me me hate fumble blah blah me victim me victim blah sneer silly names hate blah me me me,1
trump 2024 to save america,1
its time we become isolationist once more mr former president like in the days of pre ww1 we need to count our losses monetarily morally and build from the ground up our institutions focus on the american people america is first if the citizens at home struggle with jobs violent immigrants housing not shoebox living rising cost of living colleges being incentivized and 100x more than their worth tax dollars being sent to the third world instead of our infrastructure homeless marauding the streets never ending proxy wars we most focus on the american people trump 2024 hopefully rfk vice president vivek 2028,1
why does bernie wear a mask for part of it then has it off later maybe just helping to save oxygen for the others,1
20 billion dollars of junk fees sounds suspicious,1
i am genuinely and utterly disgusted at the amount of republicans not cheering and applauding the progress america has made because democrats are doing it they have truly forgotten theyre 1 half of a 2 sided government,1
poor pathetic maga mike didnt clap for democracy freedom womens rights fair elections peacesful transfer of power nato america or world freedom what a sad clown a reflection of his deluded lying boss,1
dems love to pretend that bcuz reps dont want an open border that that means they are against immigration this is a bold face lie we take in more immigrants than any other country and have done so for while around a million a year i believe all we are saying is come in the legal way for two reasons one so we know you are not a criminal or terrorist and two so that we know you can benefit america and be self sufficient,1
the illegal immigrants will not be deported they will get voting rights he lives in an air bubble what happened to reality and truth,1
this speech has awakened the rest of my inner patriot 455 stars yes things have can and will get better in this country why because were americans were supposed to be stubborn independent and not take things laying down also the challenges we have now we have faced before look at our history see a pattern weve got this want more unions and protections for said unions let yourselves have it want seniors to get better ss and medicare benefits let yourselves have it want affordable healthcare and education let yourselves have it want living wages let yourselves have it want affordable housing let yourselves have it well dont just stand there contact your representatives vote sign petitions vote volunteer at the booths vote grab your megaphones and picketsigns vote grab your choice of brick vote get in touch with the people in your community and vote there is no i in team here so the more people get involved the better its all about strength in numbers we got this,1
go joe vote,1
how can you give a child a good start if you and cackling cameltoe want to abort them all brandon,1
this comment section is full of bots real america sees nothing in biden that is good for our people,1
trump 2024,1
go biden,1
i didnt hear any mention of the high food prices or the drug cartels invading our country do any of you commenters actually live in america what kind of person gives a state of the union address while ignoring the suffering of its own people,1
applaus of the union,1
his ideas about the are moronic,1
they must think were stupid or something,1
,1
stephen colbert is a paid puppet for the woke mob,1
imagine believing all these pro biden comments arent all bot accounts,1
incredible how many lies they wrote up for biden to spew tonight the first half of the speech was full of bogus claims and skewed statistics trying to paint an economic picture totally at odds with reality many policy proposals were taken straight from the republicans and will never be seriously pursued all crafted to deceive it was a dizzying orchestra of propaganda but he did manage to hold himself together sufficiently i guess it was worth pumping him up with all that prevagen neurogen ritalin hunters cocaine and blood transfusions from two young children so he could get through that speech even though not a glimmer of truth shined out of it,1
good speech too bad there is war around the world when we had peace under the last administration the economy is far worse the farmers arent being cared for as well we shut down our oil production our transportation systems have been having catastrophic accidents pharmaceutical costs are much higher its weird that people can listen to these words and not have them line up with reality i didnt listen to trumps speeches but understand that those who did didnt like some things he said but i could afford to live support my family and save some not anymore so thanks mr biden for that,1
wheres a lip reader when you need them,1
we will not walk away this stand up to tyranny stand up to russia and dont just do nothing when bullies hurt others thats what america wants to pretend it believes in and i want it to be true but it wont if we let ourselves forget the importance of freedom and democracy around the world so yeah i liked the speech cause ny stance will always be the same never vote for a fascist never surrender to a facist never believe that a fascist has your best interest at heart anything else is a betrayal of everything we have created and everything the modern free world stands for,1
we hear the same speech from all these politicians how theyre going to hold companies accountable and make them pay there share meanwhile they make the consumers pay,1
hey americans just here to tell you that your country is doomed and it has nothing to do with this speech the left cant say anything good about the right and the right cant say anything good about the left thats all decades from now when the us is split into two factions youll remember rome,1
im a european whos the lunatic shouting at min 11721,1
mike johnson a study in uncomfortably eating crow,1
the middle class has been disappearing because it now resides in jail cells and prison due to the corruption of this man dating all the way back to the 70,1
you people warming the seats are soon going to be warming their couches at home,1
biden is a joke,1
if only he did what he said a great politician who says he wants to tax the rich he is rich to give it to the poor he will not give a dime to a poor homeless person go uncle joe,1
shut up toilet greene blue your fired bye bye toilet greene,1
maga aino god bless america,1
mr president abortion is not a male vs female issue if you believe that come to austin texas for the annual texas rally for life there will be about 1215000 people there and women vastly outnumber men,1
looks like mike johnson agrees with everything biden says hes a traitor,1
he is not under oath so can say anything the assistance to ukraine is linked to an open usa border how would you like that when putin and china are your neighbours,1
joe biden is assaulting the second amendment he wants to take the freedom of americans away to protect themselves little by little thats the freedom he wants to take away because hes a dictator,1
if you believed one word of this or are acting like an hour of lies was a success you are not going to be remembered well in history americans cannot fundamentally coexist with a delusional cultterrorist organization like the democratic party,1
i wonder where all the money for his big plans are gonna come from do any of you people think about this stuff how its gonna affect those paychecks that support your families in the us government spending comes from your pockets not the governments this is not free please think about that im not a trump follower im not a biden follower im a people follower and i all i see from this speech is more money being pulled from our checks to be used for things that are not in the best interests of the people its wack it really is,1
why is the speaker of the house johnson keeps shaking his head and not even stand and applause on most of what pres biden was saying really hes already thinking well not go along with that,1
hurry up and go back to your basement let the real chief and commander get back into the house and handle business americans all over the world are waiting for trump to get back so he can save america from what youve done you should be held for treasonand crimes against humanity and so much more,1
whatever it took to boost bidens stamina through this single long speech did not remedy the mans serious flaw on siding with the apartheid regime of israel biden will lose reelection because of his blind bias against the palestinians,1
who was that effing lunatic screaming boot em out,1
the smirk on that broads face makes me nauseous,1
president biden tell israel they dont have a right to commit genocide against the palestinians tell israel they have a right to live and exist in their own indigenous homelands where israel is a settler colonial nation,1
mtg really tried to make this about heragain,1
corporate taxes 500 b over 10 years ukraine 100 b in one year,1
mike johnsons job is to prevent a civil war not carinate a king i know this because im both a us navy veteran and a canadian immigrant trump is a con man from new york that corrupted the party for his own benefit in exchange for abortion restrictions like spoiled children everyone got what they wanted so of corse they are coming back for more,1
dirt bag president,1
surprised he didnt fall down,1
,1
what a bag of lies you have got to be kidding mesad sad example of our corrupt government,1
every single time the gop heckled and jeered biden came back with a surprisingly onhisfeet response that made the gop look as dumb as they really are,1
before you we had the strongest economy in the world and the best education system then you came along and destroyed it all,1
mr president hedge to protect faith base citizens and keep separately civil rights of citizens from lifestyle and youll get my vote,1
not one sentence has been true since he opened his mouth straight lies and deceit people wake up,1
lets go brandon,1
stack the supreme court we need to get an equal opportunity,1
sounds like an american president not like the maga leader who seeks retribution and wanting so bad to be a dictator,1
georgia please vote out mtg she is a sickening poison,1
taylor greene is uncouth,1
not one republicant celebrated the news of humanitarian support for palestinians,1
you can see on the republicans faces how much they disapprove of the president and how little they care about the working classes,1
gavel around 26 minutes,1
i cant remember the last time i heard a speech where literally every sentence is its own eyeroll democracy prevailed after the election was guided by media hoaxes and coordinated censorship and after this reinforcement of democracy was admitted does anyone with tepidiq still believe the fine people hoax and the insurrection hoax,1
trumps personal unethical judges,1
watch the traitor mike johnson moving his head in disapproval when biden talks about january 6,1
this guys a joke biden just stop,1
use the congress to enact labor reintegration into industries followed by courts adjusting the fit,1
joe biden ate that yassss,1
someone tell grandpa simpson we buy steel from china to make our roads,1
proud american,1
after 200 years of neutrality sweden joining nato says a lot about what the world thinks of russia,1
the best pfizer advertisement ever drop the dose by half cause irritability appears to be an unwanted side effect,1
none of ukraines leaders came to say thanks lol what an embarrassing moment,1
sheep,1
scotus knows that they are doomed after the next election cycle the gop is dead and they will be impeached and removed on conviction,1
the maga cult didnt want biden to speak tonight they really wanted their facist followers to believe that biden has no chance against trump the truth is biden is ready to throw trump in the trash again make america trump free again,1
a terrible sign that republicans did not clap or stand up when putins threat was mentioned,1
you are the delaware must be proud of tou,1
excellent president biden,1
he sounds republican talking about some of this,1
american psychiatry association apa speaks strongly against elderly abuse,1
why was he shouting losing his hearing,1
very partisan and divisive how can we expect to improve as a nation when the president demonizes his own citizens bc they dont support his policies or agenda this country needs and deserves better and we need to unite and stop fighting against each other over politics having a different opinions is needed and creates balance and keeps our country from becoming to extreme in either direction this really makes me feel like things are going to get worse and the politicians are trying to divide us,1
the clapping makes me sick kamala is a sick woman biden has done nothing but war just ask the dead ukrainians and gazans fu,1
democracy is under attack from the ppl trying to remove their opposition from the ballot,1
imagine imagine imagine cause youll never really see it,1
worst president ever democrats want ww3 do they can fund their international marxism they are the true criminals trump2024,1
great job mr president joe biden amazing,1
i so very truly respect our most wonderful president biden i pray for him all the time,1
its interesting to read the comments that werent censoreddeleted they want you to think everyone believes as they do lol idiots,1
mtg looking more satanic each and every time we are forced to see her so filled with hatred and vitriol its disgusting,1
i love how dems were the ones who pushed for the lock downs and then enacted them and then want to take credit for people going back to work these 15 million jobs arent new jobs thats just people allowed to go to work the jobs they had before dems wanted to force everyone to stay home its such a joke and so easy to see that it pains me to think that anyone would still be dumb enough to support this garbage,1
the first 30 minutes of this upload is literally a waste of time nothing both camera pans of the crowd,1
finally facks on youtube titled do black voters really support trump new poll debunks claims of increased black trumpers this is a good watch,1
the worst state of the union of all time get real people be honest,1
that scotus and the gop fascists have nothing to smile aboutthey disgust me,1
looking at mike johnson almost shutting his pants because he is theone who has to announce president joe biden he is the chief of bigamists married to two presidents he has to admit to and call them by name hahahaaa,1
biden for 2024 buttigieg for 2028,1
they attempted to get his supplement cocktail adjusted for the evening so that he could get through this clown show,1
all you idiots out there who call him sleepy joe whos your daddy now bam,1
dems joe,1
2650 it should be starting,1
so much for sleepy joe vote blue to save democracy,1
99 of them are criminals,1
so many people in that crowd that need to be done with politics including biden can we please put trump and biden in a nursing home,1
mike johnson looks like hes stuck on the toilet seat,1
its all bs and its bad for you,1
ironic biden talks about democracy and freedom when he wants total governmental control of the 2nd amendment raids political opponents reinstate unconstitutional laws like roe v wade and threatened the us supreme court absolutely sickening how people still support this monster,1
wow and wow looks like he put a ton of oxygen into the air and some relief noticed those ridiculous republicans they cant even clap for the people who are making a difference poor sportsmanship completely,1
imagine being her parents and you hear your childs name mispronounced seriously and look how long to acknowledge and couldnt even say her name correctly,1
god i fkin hate the left,1
thank you mr president,1
mike johnson keeps nodding no great way to back up our president johnsons days are numbered theyll dump him like they dump everyone who doesnt bow to trump,1
i often wonder if he will ever use the word abortion aka child sacrifice instead of pro choice why shy away from what it actually is if you are so adamantly for it,1
disgraceful no closed captioning for disabled viewers,1
fjb and msnbc,1
four more beers four more beers,1
trump 2024 maga loves america,1
and theyre real actual plans to start a civil war thats one of the reasons theyre floating the countrysick people,1
shame on the supreme court,1
prune juice for all gop that look like they are constipated,1
if anyone believes the lies hes telling then you probably shouldnt vote,1
i know he is lying bc his mouth is moving,1
democrats never defended row v wade never but sure lets believe genocide joe why would he lie,1
everythings 10 times worse joe wake up who are you lying to,1
americans biden killing our kids our families our way of safe family upbring get hin out of office go trump,1
this man is attacking your righteous in american heather constitution they are the attackers of democracy,1
lil moses looks so tiny,1
aid to the palestinians still republicans sit on their hands,1
maga mike johnson needs to take trumps johnson out of his orfices,1
after 3 years in the office biden is still dividing americans after promising to unite he has nothing but money for ukraine and make ukraine great again,1
no one in there right mind would vote for joe this guy is destroying america,1
notice republicans just sit there without a smile i guess trump told mike j to sit down and be quiet,1
i see a future,1
dude is 95 dead at this point let him live out his last few months in a nursing home trump 2024,1
3rd lie there were no founding members of nato it was a treaty devised in europe and the us was invited to participate each of the countries signed the treaty together however the us congress did not ratify it immediately,1
mtg should be removed,1
president biden gave them magas a schalacking ha ha ha,1
president joe biden sir,1
mr president you are all that a bag of chips and an eskimo pie for dessert,1
get down president biden set the record straight,1
thanx to u potus biden 1st lady jillwe all needed this man to speak hope lift us americans out of the endless tyrannical gibberish of that goon trump,1
he didnt mention anything about letting millions of illegals into america after his administration said its been secure since he took office and it wasnt a speech he was yelling the whole time plus he never addressed the inflation rate or united with both parties sounded more like a campaign stunt than anything,1
i hope they frisked mikey before they let him take that seat,1
political violence has no place in america and i see 1 republican clapping they never seem to disappoint,1
war drums old ppl trying to send young ppl to die as usual,1
scum,1
he said tax breaks for the people not the rich thats why republicans didnt stand,1
whoever says joe cant speak are pretty much stupid donald stupid,1
2645 skip the nothing when biden starts speaking look out the scotus look miserable and guilty like thieves when the camera pppans over to them as biden speaks on roe v wade a great speech,1
im glad he put the scotus on blast,1
let us pray for president biden,1
im goin to joeys house and gonna take my fair share he can afford it,1
this was a great speech by president biden and a poor response by the republicans and the good senator from alabama was a bit phony and melodramatic the gop wants to use its ace card immigration but president biden had already mentioned that the maga republicans dont want good border legislation because they want to campaign on it,1
this is all we got the usa is fuked,1
watching this at 2x speed makes him sound coherant,1
i thought this was a state of the union not a political ad for joe biden this nation is so lost,1
apparently britt doesnt know that presidents dont set prices for private companies president biden did call out companies for shrinking sizes but not prices in his speech britt and the gop must like higher prices because they blocked a bill to address price gouging did you hear the gop try and pretend they didnt know that their tax break to the wealthy added a few trillion to the debt did you notice that the gop didnt stand and applaud for opposing russia for feeding school kids for expanding prek for ivf for more affordable housing for not raising the age for collecting ss not even for helping the health of our vets the gop showed who they are tonight because the only thing they stood and applauded for was support for israel not for americans,1
this is what you call presidential,1
trump 2024 fjb,1
he put republicans in there place,1
screaming and gaslighting joe will not work to unify our country lies were told tonight we dont feel safer gas prices are extreme and the cost of living is so much higher i guess joe is in denial sad btw her name is laken not lincoln who was killed by an illegal who kept being released because of democratic policies the biggest lie was that he could not do anything about the border he canceled remain in mexico and title 42 which curbed illegal immigration wake up people,1
an entire room full of sociopaths,1
i wished that mole behind the president with continuous rolling eyes couldve been pulled out of view unbelievable lack of respect he displayed how the president stating facts seemed to create more eye rolling biden should have called him out on the reason the border is not secure more,1
the oldest democrat achieves more in office than any young gop who drives us into debt and gets rich off the backs of the poor,1
great presidential couple biden jill unlike melanie trump jill biden actually does contribute to biden presidential agenda,1
biden for the nursing home 2024,1
you can see who stand behind putin you dont see congress standing up all you see congress acting dumb sitting there,1
wow no insurrection,1
bull this guy is in a fantasy land welcome to disneyland,1
mike johnson looks like he is sucking on lemons,1
speech starts at 2644,1
biden just owned the gop loved it,1
boy its amazing what a piece of crap he is hard to believe anyone would vote for this,1
cornpop,1
he gets a kickback in moscow sooo,1
vote blue 2024 alito thomas be looking old sotomayor has health issues they could step down any moment do not give trump any more scotus appointments or well be stuck w a crooked court for decades,1
hes delusional,1
we love president joe biden and he will win again in november,1
look at all those,1
that what you call a best president,1
4 more years 4 more years 4 more years 4 more years god bless you president biden,1
voting biden is just a l dont believe me look at his term,1
