comment,likes_count,label
hey may not be perfect but hes a million times better than the maga cult,3,1
vote trump trump trump trump trump trump trump,2,1
well we know now whos cocain was found in the white house,2,1
vote trump trump trump trump trump,2,1
4 more years president bidenthere is more of what i agree with him than what i dont agree,2,1
hes a disgrace stood up there and load about the economy,3,1
what is he talking about putin is not afraid of this man but he was afraid of trump facts,1,1
your riding on the coat tails of what mr trump started and accomplishd while ruining all rest of ittaking credit for all his work when all you done is ruin our economy while the working people pay for your pat on the back choices,1,1
illegitimate and corrupt so called president shame on those playing along with his propaganda,1,1
to genocide joe it is all a big joke while little children and babies starve he tells jokes but there is nothing funny about the starvation displacement and murder of two million people nor is there anything funny about a racist president laughing while being completely complicit in genocide and many horrendous war crimes no matter how many jokes the proud zionist laughingly tells there is no escaping from the truth that he is just as guilty as netanyahu if not more so,1,1
great job mr president,1,1
you would think hed atleast say lakens name right but he couldnt even have enough respect to do that im sitting here thinking that hes going to try to appeal to both sides yet all he does is scream and insult them hes gone and lost another one my vote is up for grabs mr trump would you like it i have plenty of friends and family who would probably like to leave too,1,1
great job mr president trump punching the air rii now,2,1
absolutely the worst president everrrrr needs to be arrested for treason now,1,1
trump 2024,1,1
why is his lip quivering all the time worst president ever,1,1
worst administration ever,1,1
dementia joe is giving all the state secrets to kamala harrisonshusband no wonder satanyahu makes usa presidents sound like a big joke,1,1
vote trump,1,1
he is a criminal and a traitor of the united states of america he was almost 30 minutes late because his handlers gave him a shot to wake him up,1,1
trump 2024,1,1
i love how he nailed the conservitards with his askin them if they wanted to give the wealthy another 2 trillion tax break they lied their asses off when they said no and everyone includin our presdent knew it,1,1
so many lies in front of the world he has no shame man its crazy,1,1
fake president where is the presidential seal on his podium youre watching a bad movie,1,1
what a great president we have a man of integrity decency high moral values and a man who loves this country and wants to get things done for the benefit of all americans and a man who wants to defend the constitution and democracy nothing to compare with the cult leader representing the maga party,1,1
thank you the most deplorable president ever,1,1
he makes one speech with all you trolls on here giving him praise you should feel ashamed of yourselves for all the high inflation and poor policies that he has set in place that is driving america into the ground im middle class working and i feel it in my pocket everyday i go buy things it doesnt matter how rich or poor you are anyways there wont be an america with another four years with this coward and dictator lies lies lies and everyone gives him a standing ovataion wow this is ridiculous,1,1
you can trust an honest but older guy who cares or you can trust a guy with almost 100 federal charges against him with judgments against him already in the tens of millions of dollars a guy who insulted this country on january 6th and thinks he is king of america we shrugged off our last king in 1776 pretty easy choice folks,1,1
what has he done for the betterment since hes been in office not criticizing just unaware,1,1
say goodbye to the chosen one the last time he is truly president of america who sees and promises to seize opportunities to benefit all americans unlike trump is just plain trash and seeks wealth to eradicate his debts and institute retribution against all who dont lick his a seeks immunity against all his crimes say goodbye to trump one more time the last time,1,1
i can not listen to this president bidens administration has been the worsehe sound like a comunist and kh oh lordthey all suckthey dont care about americas safety,1,1
all lies trying to get votes he destroyed this country and wants to fix so bs worst ever,1,1
sure lets talk about helping others rather than the american people you need to go joe worst president in the history of america joe the destroyer,1,1
so proud of my president perfect no what president ever has been but he is working for americans all the time he is working g towards a positive future meanwhile the other guy is rambling all about himself his woes his grievances selling shoes and trading cards and under indictment for 91 felony charges that he brought on himself it doesnt take a media spin just listen to him at any given time thank you joe biden,1,1
a disgrace to america biden hate americans hes feeding the rest of the world and americans are suffering but still the dumb continue listening this guy,1,1
may trump not only be your predecessorbut also your replacementi pray,1,1
the greatest president in history,1,1
nothing but a lying traitor against the american people and half of them in that oval office,1,1
all these trump supporters up here hating lol y yall here u know he better than trump,1,1
every single thing he proposes is spending more tax payer money youre a moron if you dont see it,1,1
this man is truly abhorrent and unfit for the position of president this was not a state of the union address but rather a political attack on all americans that do not agree with his views and global conquests may god bless the people of the united states in this time of trepidation,1,1
this guy is a joke kamala is a joke trump is a joke how has our country come to this,1,1
worse than trump,1,1
this is a literal repeat of 2022 2023 nearly word for word i guess plagiarism is a little harder for him these days,1,1
smh disgraceful president,1,1
3850 thats funny that must be someone tipped the president this piece of detailed information from a groceries stores,1,1
he talks of paying taxes when he and his son are major tax cheats lol lies lies and more lies,1,1
go trump you are fired sleepy joe trump 2024 amen,1,1
