channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
Al Jazeera English,Syrian refugee crisis: Lebanese authorities intensify crackdown,2024-05-18T08:43:40Z,wiefF5xeXj8,7349,148,103.0
Al Jazeera English,Sweden’s Israel goods ban: Gothenburg plans &#39;occupying power&#39; law,2024-05-18T08:24:59Z,u8g91DL7F_k,77287,3369,612.0
Al Jazeera English,"No let-up in Israeli attacks on Jabalia, Rafah",2024-05-18T08:02:20Z,UK4Ta0I85Uw,76135,1962,504.0
Al Jazeera English,Hundreds arrive every day: Chad overwhelmed with people fleeing violence,2024-05-18T07:32:44Z,C-82GTiwW6k,2607,82,20.0
Al Jazeera English,Displaced people targeted: At least six killed in Jabalia refugee camp in Gaza,2024-05-18T02:06:55Z,1yotYvstQwg,12979,344,145.0
Al Jazeera English,Taiwan reform dispute: Scuffles break out in parliament,2024-05-18T01:49:39Z,5v-JVatHj1g,8501,111,57.0
Al Jazeera English,Protesters have gathered in Colombo in a show of solidarity with Palestinians in Gaza,2024-05-18T01:27:54Z,DjjkdNpQyZw,19798,1617,284.0
Al Jazeera English,Colombian prison director killed: Elmer Fernandez shot in the head in Bogota,2024-05-18T01:07:11Z,8NTM2MDFIXQ,6052,100,6.0
ABC News,Swarm of crickets covers home in Nevada,2024-05-19T20:30:02Z,fJvqXMhrg_Y,39488,719,149.0
ABC News,Comet lights up the sky over Spain and Portugal,2024-05-19T19:07:48Z,UHqtMVnjaTk,256143,2647,573.0
ABC News,Possible measles exposure at LAX,2024-05-19T18:30:19Z,FP4LiNLiLyg,12367,194,21.0
ABC News,Significant health studies that are in the early stages,2024-05-19T18:00:32Z,h0JtgB9dHIc,3731,42,2.0
ABC News,Russian forces move closer to Kharkiv,2024-05-19T17:59:13Z,0nehE3qW5Lc,38847,863,106.0
ABC News,Federal judge grants motion to reopen Pelosi attack case,2024-05-19T17:44:29Z,eCXC7WNoW6Q,21488,475,112.0
ABC News,90-year-old Ed Dwight becomes oldest person to go to space,2024-05-19T17:05:07Z,BuxSRiE7KFo,20959,714,43.0
ABC News,New debate rules will prevent ‘circus atmosphere’ Trump wants: Chris Van Hollen,2024-05-19T17:03:47Z,GWBzeWu9Ek0,24014,342,362.0
ABC News,How presidential debates can make or break campaigns,2024-05-19T17:00:46Z,JdpSaeGqW5E,17309,267,104.0
ABC News,State department issuing alert for LGBTQ+ travelers,2024-05-19T15:45:02Z,PNMpQ74bVqk,5300,71,93.0
ABC News,"Video allegedly shows moments before, after deadly boat incident",2024-05-19T15:00:53Z,x-mrNuRFNlg,10953,68,33.0
ABC News,"Trump addresses NRA, promising roll back of gun-control policies",2024-05-19T14:40:00Z,w1OF5cYMlFA,17777,111,368.0
ABC News,Storm shatters window at Houston business,2024-05-19T14:30:20Z,rv3W2pISjd4,52024,1069,134.0
ABC News,Fighting rages near Ukraine’s 2nd-largest city,2024-05-19T14:02:43Z,1gw5pXyTEi8,56408,681,306.0
ABC News,Biden prepares for Morehouse College commencement speech,2024-05-19T13:43:15Z,154H1av0Ud0,16790,63,366.0
ABC News,Here&#39;s how experts are trying to save the endangered Florida Panthers,2024-05-19T11:05:08Z,JTrgvnRvtHc,2515,50,16.0
ABC News,‘Dark Matter’ star Joel Edgerton says show gives ‘a new perspective on your own life’,2024-05-19T10:00:42Z,q_wsQ-l0I1k,1455,17,2.0
ABC News,Living with a lion: Conservationist rescued and raised cub,2024-05-19T09:00:01Z,2LnTferwuuk,6149,117,8.0
ABC News,Army mom surprises son at college graduation,2024-05-19T08:00:30Z,bUVNofmeHI8,2965,96,9.0
ABC News,Video shows boater in alleged hit-and-run,2024-05-19T03:10:00Z,C-Y61Wp2Ht0,7575,58,31.0
ABC News,Fighting in Ukraine rages near Kharkiv,2024-05-19T02:50:00Z,7TL7iGCyo00,62495,407,259.0
ABC News,Death toll rises after storm hits Houston,2024-05-19T02:30:30Z,oDbFYXhywcw,93116,634,183.0
ABC News,"ABC World News Tonight Full Broadcast - May 18, 2024",2024-05-19T02:00:21Z,yL7wpPQFgLE,664595,6506,941.0
ABC News,4th hostage&#39;s body recovered in Gaza,2024-05-19T00:50:07Z,BPAlDlNgd58,35579,523,175.0
Fox News,"Trump spokeswoman: American people see this case for what it is, a &#39;witch hunt&#39;",2024-05-19T23:15:01Z,S7y7xWCFQpU,58927,1650,857.0
Fox News,Lawmakers exchange testy jabs during major House hearing,2024-05-19T23:00:12Z,Ju609_Rso9Q,41104,1868,417.0
Fox News,Search and rescue still underway for Iran&#39;s president amid reported crash: Trey Yingst,2024-05-19T22:30:01Z,SFwA5VtGidE,334217,4608,2225.0
Fox News,No one is confident sending Joe into a debate: Watters,2024-05-19T22:00:16Z,S-fwr1G_61A,142814,6802,701.0
Fox News,Clay Travis on Trump: This is ‘clear grounds’ for a mistrial,2024-05-19T21:45:01Z,v4G_b11Gvwg,243186,4302,1163.0
Fox News,RFK Jr.: &#39;I qualify for the debates&#39;,2024-05-19T21:00:07Z,9ztAfz-Pq3E,226634,5911,2669.0
Fox News,What’s behind the ‘alarming’ rate of NYPD officers leaving the force?,2024-05-19T20:15:00Z,5EVJ4dNZleI,92131,1984,1291.0
Fox News,Judge Merchan should throw this case out now: Byron Donalds #shorts,2024-05-19T20:00:07Z,Nrt7gxmZ3Pg,88003,6786,539.0
Fox News,Leo Terrell: The race card is dead,2024-05-19T19:30:02Z,VtSc8iHI9Gc,89759,2849,873.0
Fox News,&#39;INSEPARABLE&#39;: Longtime best friends with Down Syndrome to attend college together,2024-05-19T18:45:01Z,t0rnHg_k1t4,13075,357,180.0
Fox News,Search and rescue teams look for Iranian president after helicopter reportedly crashes,2024-05-19T18:00:09Z,J8bFbGDafGo,660578,8569,5370.0
Fox News,Helicopter carrying Iranian president reportedly crashes in mountainous region,2024-05-19T17:45:02Z,TpJmtfZzHRs,151234,5549,765.0
Fox News,How is Biden changing strategy to garner support?,2024-05-19T17:15:00Z,EorqnMG8Go8,67944,1443,791.0
Fox News,"‘ANYTIME, ANY PLACE’: Trump vows to ‘expose’ Biden’s lies in debate #shorts",2024-05-19T16:45:34Z,3nnLBAej84U,64460,5321,442.0
Fox News,Trump attorney: This looks like an absolute acquittal,2024-05-19T16:30:03Z,Mgs-jSUfTsc,280421,4574,2393.0
Fox News,FOCUS ON FAITH: Families opting for faith-based alternatives to Boy Scouts,2024-05-19T15:45:01Z,P7Rsy38Pc1Y,17308,491,285.0
Fox News,O-ZYN-PIC?: Zyn being touted as ‘nicotine Ozempic’ for weight loss,2024-05-19T15:00:14Z,Js9XUFp_4XI,25739,374,264.0
Fox News,Biden thinks this makes him look ‘tough’: GOP rep,2024-05-19T14:15:00Z,BKdIKlrfwCg,151063,4616,1422.0
Fox News,Expert reveals Trump’s ‘chopping block’ if he wins the 2024 election,2024-05-19T13:30:02Z,1u7A3DW2Fok,507205,8347,1929.0
Fox News,&#39;GAMECHANGER’: Mystery surrounds China’s new aircraft drone carrier,2024-05-19T12:45:03Z,yPi4hEsqdL4,112511,3025,1356.0
Fox News,Robert Costello: It was Cohen&#39;s idea to &#39;take care of this&#39;,2024-05-19T12:00:15Z,AbUQnlxRGtM,35166,1683,695.0
Fox News,Newt Gingrich: Biden&#39;s a &#39;crook and a liar&#39;,2024-05-19T10:00:31Z,UThVUqeKNxc,113105,7180,1394.0
Fox News,Democrat lawmaker accuses MTG of racism following hearing chaos,2024-05-19T09:00:07Z,AE0uSc9pE9Y,140588,2301,2855.0
Fox News,Is there a &#39;miracle pill&#39; for obesity?,2024-05-19T08:00:18Z,b5HvgEWuCCs,15203,474,189.0
Fox News,NYC hot dogs with Jimmy Failla,2024-05-19T06:00:10Z,SaMPGM2PuBo,23140,999,138.0
Fox News,The media coverage of Congressional insults fuels the behavior: Mike Waltz,2024-05-19T05:00:07Z,E9Iy6tbZ_T8,28807,753,573.0
Fox News,Israeli activist reacts to Julian Edelman&#39;s joke at Tom Brady&#39;s roast,2024-05-19T04:00:26Z,NyHEkwmP5vc,59600,1312,311.0
Fox News,Brian Kilmeade: Police staffing crisis turning a corner?,2024-05-19T03:00:17Z,ZyW_s7h5mPM,26496,817,430.0
Fox News,Gutfeld: This is the plot twist they never saw coming,2024-05-19T02:00:30Z,w6M3-gwYcik,661206,19201,2741.0
Fox News,Black voters fleeing Biden: Poll,2024-05-19T01:00:00Z,-62_1WNw9_k,263863,4916,2580.0
Fox News,Attorney reveals the ‘real danger’ in Trump’s NY civil fraud case,2024-05-19T00:00:18Z,SIgHQ9-H1N4,173996,3069,1065.0
CNN,Tapper presses Crockett over her counterattack about Marjorie Taylor Greene&#39;s appearance,2024-05-19T23:00:11Z,J6_yPHzNFsc,782044,18900,12521.0
CNN,Biden makes appeals to Black voters during Morehouse College commencement speech,2024-05-19T21:27:50Z,r687wSMLKug,51931,686,2300.0
CNN,Helicopter carrying Iranian President Raisi crashes prompting massive search,2024-05-19T21:09:07Z,VPD1u_chIXc,694003,6439,3299.0
CNN,Biden addresses Israel-Hamas conflict during commencement speech,2024-05-19T15:55:36Z,KVSmptAr7NQ,62767,1466,2148.0
CNN,Will Michael Cohen’s Credibility Swing the Trump Trial?,2024-05-19T08:38:09Z,RrC23XomyZo,35819,508,347.0
NBC News,Search for Iran’s president underway after helicopter crash,2024-05-19T23:40:48Z,Izm0zBJLqvc,606709,5440,2693.0
NBC News,Group prayers take place in Tehran for Iran’s president following chopper crash,2024-05-19T23:06:49Z,FToZKRlya1Y,94794,751,692.0
NBC News,Search-and-rescue underway after the helicopter Iran’s president was on suffered a ‘crash landing’,2024-05-19T23:06:07Z,3xUqvhVLtkM,20089,395,21.0
NBC News,Arizona home in flames after man breaks in to hold baby and mother hostage,2024-05-19T19:46:40Z,kcqWjmCpD5U,13793,154,49.0
NBC News,Trump accepts NRA endorsement at annual convention,2024-05-19T19:40:11Z,vhGCaQUaUlo,10930,99,107.0
NBC News,State media video shows heavy fog around site in search for Iranian President Raisi,2024-05-19T19:37:17Z,06KyAyQyCX8,296280,1156,750.0
NBC News,Sen. Marco Rubio indicates support for Florida abortion ban that Trump called a &#39;terrible mistake&#39;,2024-05-19T18:30:41Z,vBCjsdZJ3lI,4715,48,73.0
NBC News,"Sen. Rubio once called Trump&#39;s mass-deportation plans &#39;unrealistic.&#39; Now, he&#39;s changed his mind.",2024-05-19T18:30:16Z,Td5urNF0zKM,3166,51,31.0
NBC News,Sen. Marco Rubio says he won’t accept 2024 results if ‘it’s an unfair election’,2024-05-19T18:06:04Z,w9LakUyi-PU,320888,3105,5002.0
NBC News,Meet the Press full broadcast — May 19,2024-05-19T18:00:12Z,Vr6Kq08rb0o,244705,1792,1226.0
NBC News,"Dali cargo ship will move from the site of Baltimore bridge collapse ‘within days,’ Gov. Moore says",2024-05-19T17:59:23Z,HVr0zPynDHY,2465,21,5.0
NBC News,Wes Moore says Black voters’ frustration is ‘longstanding’ as Biden’s support erodes: Full interview,2024-05-19T17:00:00Z,-wjEA9N3Tfw,11649,129,363.0
NBC News,"U.S. Olympic Committee ‘not doing everything they can’ to put athletes first, Michael Phelps says",2024-05-19T16:25:30Z,QprnbhJhRMU,62706,849,98.0
NBC News,Sen. Marco Rubio says he hasn’t spoken to Trump about being his running mate: Full interview,2024-05-19T16:19:49Z,2qqu0_RBUdE,46863,406,784.0
NBC News,Watch: Biden gives the commencement speech at Morehouse College | NBC News,2024-05-19T15:05:15Z,OUe4xwMz0hc,52003,912,422.0
NBC News,AI marketplace connects robot agents to pay humans to complete jobs,2024-05-19T00:00:15Z,fMpt7H8kAa8,10085,124,40.0
BBC News,Iran’s President and Foreign Minister feared dead in helicopter crash | BBC News,2024-05-19T21:50:07Z,j9KU4l568JQ,2366427,22692,8878.0
BBC News,Electronic skin could give robots a sense of touch | BBC News,2024-05-19T17:00:30Z,WGXZEljBH10,46378,942,191.0
BBC News,"Helicopter in Iranian president&#39;s convoy crashes, state media says | BBC News",2024-05-19T14:17:26Z,pgYbI7iHXWE,706665,6578,2700.0
BBC News,How AI is finding cancer treatments with fewer side-effects | BBC News,2024-05-19T13:28:17Z,FtdXAZ048hA,26704,622,59.0
BBC News,Inside the dangerous rescue for Brazil flood victims | BBC News,2024-05-19T11:51:02Z,cf7pWDiDBhM,17493,300,42.0
BBC News,Should etiquette be taught in schools? #Etiquette #Schools #WilliamHanson #BBCNews,2024-05-19T11:06:46Z,o3722v_A_X0,21134,708,132.0
BBC News,Usyk beats Fury to become undisputed heavyweight champion of the world | BBC News,2024-05-19T08:50:04Z,WF7beG1xvSo,62465,1211,373.0
BBC News,K-pop scandal: Exposing the secret chat groups | BBC News,2024-05-19T08:01:36Z,2yGawLI4AQo,765881,18031,2334.0
Al Jazeera English,What we know about Iranian President Raisi’s helicopter crash | Al Jazeera Newsfeed,2024-05-19T21:04:27Z,6pRFCwXy5zU,227327,2190,1246.0
Al Jazeera English,War on Gaza: Israeli strikes hit house in Nuseirat refugee camp,2024-05-19T20:04:15Z,-vcgbIZfsPQ,12463,385,178.0
Al Jazeera English,Israel’s plan for victory in Gaza has &quot;Conspicuously failed&quot; | Quotable,2024-05-19T19:51:02Z,d209CnAgADg,40773,3583,147.0
Al Jazeera English,President Raisi’s helicopter crashes in Iran: What we know so far,2024-05-19T19:14:07Z,eXcKLofDzWU,210241,2436,905.0
Al Jazeera English,Iran can ‘absorb’ shock if Raisi unable to carry out presidential duties: Marwan Bishara,2024-05-19T18:54:42Z,W3XwqA_vze8,193425,2275,934.0
Al Jazeera English,What does Benny Gantz&#39;s ultimatum mean for Benjamin Netanyahu&#39;s coalition government? | Inside Story,2024-05-19T18:37:47Z,6px66Cx8K6A,82441,1006,301.0
Al Jazeera English,Three reported killed as DR Congo military averts ‘attempted coup’,2024-05-19T17:38:13Z,Yf2fgI25wAg,22072,218,64.0
Al Jazeera English,Situation in Gaza ‘traumatising’ for humanitarian aid workers: UN coordinator,2024-05-19T16:58:38Z,5mj9JgID-xM,12036,473,153.0
Al Jazeera English,Iran helicopter accident: Fars News Agency calls on Iranians to pray for President Raisi,2024-05-19T15:26:44Z,3uyULAVmQs0,704222,7145,3907.0
Al Jazeera English,Helicopter carrying Iranian president crashes | Al Jazeera Newsfeed,2024-05-19T15:05:25Z,is6GPox6944,144380,1834,681.0
Al Jazeera English,The AI arms race and Gaza | Digital Dilemma,2024-05-19T14:39:52Z,-5PGpHyOE4A,17434,1551,148.0
Al Jazeera English,Benny Gantz threatens to quit Israeli gov’t if no post-war Gaza plan,2024-05-19T13:58:05Z,z6SU96LeaKc,21495,369,109.0
Al Jazeera English,An Indigenous community in Peru&#39;s Amazon must ‘migrate or die’,2024-05-19T13:43:21Z,zhbj1MJupd0,3171,105,6.0
Al Jazeera English,Helicopter in Iranian president&#39;s convoy suffers ‘hard landing’ in East Azerbaijan province,2024-05-19T13:40:07Z,ugOY2B5CYZ4,116952,1272,627.0
Al Jazeera English,Afghans are digging relatives out of mud after more flooding | Al Jazeera Newsfeed,2024-05-19T12:02:48Z,MogY8GtkvmM,2968,72,15.0
Al Jazeera English,Malaysian PM: Can&#39;t deny US complicity in Gaza genocide | Talk to Al Jazeera,2024-05-19T12:00:52Z,ya_iWM8Nk0c,89408,3405,638.0
Al Jazeera English,Desperate scenes as Gaza aid trucks arrive from US floating pier,2024-05-19T10:18:42Z,GPr02a_uMcI,20287,551,133.0
Al Jazeera English,UK arts sector crisis: Creative industries hit hard by funding cuts,2024-05-19T09:30:18Z,gDmBfChUxBQ,2144,52,5.0
Al Jazeera English,Ukrainian drones: New tech proving a vital battlefield weapon,2024-05-19T09:15:01Z,t-lqZF-2Tls,13256,162,27.0
Al Jazeera English,The deepfake wave in India’s elections | The Listening Post,2024-05-19T09:00:20Z,V_NN13Eu8yc,23445,833,155.0
Al Jazeera English,New Caledonia unrest: French forces launch &#39;major operation&#39;,2024-05-19T08:45:00Z,A05lBUvmfUQ,28501,450,426.0
Al Jazeera English,Meteor lights up sky over Portugal | AJ #shorts,2024-05-19T08:42:45Z,uKa-UDH4iMM,208888,9664,585.0
Al Jazeera English,Israeli attack on Nuseirat refugee camp kills at least 20 Palestinians,2024-05-19T08:21:13Z,0QW8O4edxoY,14630,781,609.0
Al Jazeera English,"Israel’s Gantz demands Gaza post-war plan, threatens to quit gov’t",2024-05-19T07:58:18Z,rECp8TLHlZ0,77868,1360,332.0
Al Jazeera English,Man City know ‘it’s win or Arsenal will be champions’ of the Premier League,2024-05-19T07:00:06Z,I5DfB3j1ojI,1883,36,1.0
Al Jazeera English,Whooping cough outbreak: Philippines plans vaccination programme,2024-05-19T06:00:18Z,hU6yiXWxHWw,2125,43,1.0
Al Jazeera English,NYPD break up Palestine solidarity march and arrest several protesters,2024-05-19T05:31:15Z,-u8fkTjM8gc,15678,620,255.0
Al Jazeera English,Pro-Palestinian march in central London to mark 76th anniversary of Nakba,2024-05-19T04:31:51Z,Of_YTMZMRaw,16459,953,266.0
Al Jazeera English,Police beat and arrest pro-Palestinian protesters in New York,2024-05-19T04:10:54Z,7jQsHl1jstk,28854,1119,598.0
Al Jazeera English,Venezuela politics: Opposition candidate vows political freedom,2024-05-19T03:04:28Z,OHpoja7twuU,2154,43,7.0
Al Jazeera English,Gaza&#39;s garbage crisis: Living alongside piles of waste,2024-05-19T01:28:08Z,1ef4aF2KByk,4794,208,84.0
Al Jazeera English,Afghanistan floods: Thousands of homes destroyed in Ghor province,2024-05-19T01:28:00Z,s4ZPx6KfXw0,2238,79,4.0
Al Jazeera English,Displaced people targeted: At least six killed in Jabalia refugee camp,2024-05-19T01:28:15Z,KdCN5kPRj5Y,9279,357,88.0
Al Jazeera English,Jabalia targeted: Israeli bombs hit residential buildings,2024-05-19T01:28:06Z,oTrnvqNQgec,22940,688,278.0
Al Jazeera English,Protests in Israel: Families of captives call on govt to do more,2024-05-19T01:28:11Z,KlRnqtxKQhQ,26197,538,185.0
Al Jazeera English,West Bengal jute industry crisis: Unemployment major concern among voters,2024-05-19T01:28:03Z,bBM65geJ0-s,3807,96,69.0
ABC News,An inside look at the top nature photographers,2024-03-16T22:00:21Z,qoiHfUAUwsU,10064,63,1.0
ABC News,Chicago River dyed green for St. Patrick&#39;s Day,2024-03-16T20:32:58Z,CCMcfIZZuVY,104658,2049,283.0
ABC News,New blood test for colorectal cancer screening,2024-03-16T20:00:17Z,puz7cgQ9Rbo,5602,115,10.0
ABC News,How the realtor&#39;s commission settlement will change real estate,2024-03-16T19:00:13Z,S6e1jc68_jE,41255,324,316.0
ABC News,"20/20 ‘Highway Hunter’ Preview: 12-year-old vanishes before breakfast, first in story of 5 cases",2024-03-16T18:00:13Z,SATuwAvZvsY,3204,42,1.0
ABC News,College athletes file lawsuit over NCAA&#39;s transgender policy,2024-03-16T17:30:00Z,1fmF-J6-lNA,73146,1121,1306.0
ABC News,Why measles cases are on the rise and how to keep your family safe,2024-03-16T17:00:26Z,MabG9Tf3wYY,4848,66,62.0
ABC News,Cockpit mishap on Boeing 787 leads to in-flight plunge,2024-03-16T16:30:11Z,y5NTNC7h-Mg,147487,1328,814.0
ABC News,How this nonprofit is advancing human brain cell mapping,2024-03-16T16:10:51Z,TtAE97Pw3aw,1385,38,2.0
ABC News,Some states are discharging more chemical waste into waterways than others: Report,2024-03-16T15:58:12Z,BGhkjaxO0ZU,2323,60,10.0
ABC News,Netanyahu approves plan for Rafah military operation,2024-03-16T15:41:28Z,yFCzp2S4bXk,105180,465,703.0
ABC News,Tornadoes leave trail of destruction in Midwest,2024-03-16T15:10:00Z,krk1PVINXko,72512,986,170.0
ABC News,Chaos during spring break on central Florida beach,2024-03-16T14:46:51Z,r13OMxXXoMk,112124,940,651.0
ABC News,Python farming could offer one of the most sustainable sources of meat in the world,2024-03-16T11:00:47Z,ohgsn7-3qec,7922,57,46.0
ABC News,Regina King speaks out about son&#39;s death,2024-03-16T09:13:06Z,q7iS0cv2vNY,111252,566,71.0
ABC News,After the Fall: A Conversation with Robin Roberts and Jenifer Lewis,2024-03-16T09:00:24Z,Hhm7yAFOL2M,463588,14821,1898.0
ABC News,Students raise money for security guard&#39;s reunion,2024-03-16T08:00:24Z,lT2zpzUXFG4,4315,109,16.0
ABC News,Dr. Sima Samar on her life advocating for equality and justice in Afghanistan,2024-03-16T04:00:36Z,yjdljN5Z1YA,1530,26,7.0
ABC News,"LIVE: ABC News Live - Friday, March 15 | ABC News",2024-03-16T03:50:53Z,kS587EbyvJ8,98142,613,
ABC News,UNICEF struggles to deliver aid to Gaza’s children,2024-03-16T03:30:15Z,bXh_4V_3nFI,8093,70,120.0
ABC News,Harlequin lambs make debut at Central Park Zoo,2024-03-16T03:22:05Z,B81znvgMlUI,273983,8845,118.0
ABC News,Former GA prosecutor on avoiding ‘prosecutorial limbo’ in election interference case,2024-03-16T03:00:28Z,lymwOZZ9NiA,9484,82,93.0
ABC News,Deadly tornado outbreak slams the Midwest,2024-03-16T02:30:19Z,cjnANAo-8_8,78748,748,159.0
ABC News,"ABC World News Tonight with David Muir Full Broadcast - March 15, 2024",2024-03-16T02:00:14Z,c2vzSXLYI3o,414807,4479,514.0
ABC News,Israeli officials approve plan to send troops into Rafah,2024-03-16T01:30:32Z,sDSR5Qf5EnU,92199,824,764.0
ABC News,No charges in subway shooting: DA,2024-03-16T01:00:19Z,Bc0pWlxUFe0,40528,344,211.0
ABC News,Vice President Harris Talks Marijuana Reform,2024-03-16T00:05:18Z,e24yAMy3vsE,15965,304,326.0
ABC News,ABC News Prime: Trump hush money trial delayed; Nathan Wade resigns; Latest on Gaza food crisis,2024-03-16T00:01:47Z,t7i5RDWyuTs,40165,899,
Fox News,"‘PRESSING NEED’: This war is at a ‘critical juncture,’ Dem rep says",2024-03-16T23:00:23Z,m7afgrbCSMc,20390,313,394.0
Fox News,‘RED ALERT’: Nick Saban sounds alarm on state of college football #shorts,2024-03-16T22:00:25Z,yVhDn42GVk4,253744,10324,754.0
Fox News,"Dem denounces Biden’s border polices, reveals who he is voting for in 2024",2024-03-16T22:00:00Z,a1Cs54HV7RI,53508,1061,840.0
Fox News,"Decision to not remove Willis is a &#39;coup for Trump,&#39; Legal expert says",2024-03-16T20:45:01Z,iozyHAmzBQU,343248,5470,2163.0
Fox News,‘LUDICROUS: Critics torch Bernie Sanders’ push for four-day work week,2024-03-16T20:00:30Z,zZsor_Q21UA,77714,714,1411.0
Fox News,TikTok CEO refuses to answer troubling question on app’s influence,2024-03-16T19:15:00Z,1sV6y_RJjWE,77158,1198,687.0
Fox News,TECH WARS: Trump warns of ‘danger’ with TikTok ban,2024-03-16T18:30:30Z,U27sn_xSXOI,101490,7408,483.0
Fox News,This is a bad day for Fani Willis: Former congressman,2024-03-16T18:30:04Z,6-LQGRb32pE,268839,6023,1812.0
Fox News,This is ‘not the kind of history you want to make’: Monica Crowley,2024-03-16T17:45:00Z,CL__pDCwdPM,155357,1495,1401.0
Fox News,Former Rep. Troy Nehls says Trump was right #shorts,2024-03-16T17:30:01Z,9NM0F_kZZWQ,80781,7345,277.0
Fox News,"3 killed in Bucks County, PA shooting, suspect remains on the loose: Police",2024-03-16T16:58:15Z,_5PLufJRt-w,72014,804,562.0
Fox News,"This is &#39;really troubling&#39; for our hemisphere, warns Republican lawmaker",2024-03-16T16:45:00Z,HgGDx928mPo,40245,968,424.0
Fox News,Chinese-owned tutoring company found in classrooms across America,2024-03-16T16:00:33Z,cJ68oVT2axk,32128,754,386.0
Fox News,My warnings were ignored by the Biden administration: Rep. Troy Nehls,2024-03-16T15:15:04Z,tVjbofX-Tvo,53902,1789,689.0
Fox News,Laura Ingraham: This is bad news for Fani Willis,2024-03-16T14:30:01Z,6BAXLJVgPOg,465436,13076,2713.0
Fox News,Legal expert calls for Fani Willis&#39; removal from office: Employees are ‘lining up’ to testify,2024-03-16T13:45:00Z,0LpZIZDzWD0,450613,11593,3616.0
Fox News,Billy &#39;The Exterminator&#39; reveals how to terminate stoner rats,2024-03-16T13:00:43Z,iENZtsJkf6M,50842,1785,614.0
Fox News,&#39;HYPOCRISY&#39;: Home Depot co-founder takes jab at Bernie Sanders,2024-03-16T12:00:50Z,vxAhtsX2rbs,54767,1257,572.0
Fox News,Gutfeld: Bernie is after billionaires,2024-03-16T11:00:42Z,kuHfUSE_TYI,193049,6667,1444.0
Fox News,Judge Jeanine: Fani Willis case is mired in dishonesty and lies,2024-03-16T10:00:02Z,1ieloxrB-s8,318493,7395,3025.0
Fox News,Judge&#39;s &#39;purely political&#39; ruling gave Fani Willis a lifeline: Gregg Jarrett,2024-03-16T09:00:07Z,97MWd9cbU4g,106661,3332,1370.0
Fox News,Fani Willis is &#39;damaged goods&#39;: Jonathan Turley,2024-03-16T08:00:32Z,n7UTXjdcu_A,276756,6148,1743.0
Fox News,Fani Willis thought her misconduct would never be exposed: Tomi Lahren,2024-03-16T07:00:20Z,eDfTZNLn_ok,102171,2652,687.0
Fox News,We have to make sure they ‘don’t reach’ our shores: Lt. Gov. Jeanette Nunez,2024-03-16T06:00:08Z,C5smYuAj6wI,28922,943,315.0
Fox News,Trump needs a tsunami of GOP ballots to win: Ned Ryun,2024-03-16T04:45:03Z,ZC1iMRGo1UQ,90813,1779,1618.0
Fox News,Gutfeld: The elites would never do this,2024-03-16T03:45:01Z,btxKmhWDctE,402983,13595,1059.0
Fox News,Ron DeSantis: We&#39;re putting our assets into place to protect Florida,2024-03-16T03:00:11Z,B_07GM3lBZI,84360,2490,802.0
Fox News,Hannity: Fani Willis threw her lover &#39;under the bus&#39;,2024-03-16T02:15:06Z,AlVs5XTiHuE,155239,3914,1620.0
Fox News,Trump lawyer: Fani Willis is clearly compromised,2024-03-16T01:15:00Z,aRGszO-Z1W8,285013,8532,2216.0
Fox News,Jesse Watters: This could be explosive,2024-03-16T00:45:00Z,2Z7LhIFMS78,381253,11166,1859.0
CNN,Former Justice Department official on Trump legal cases and potential trial timeline,2024-03-16T23:13:58Z,2keAv3W3edw,204885,1994,988.0
CNN,Video shows New Jersey home where officials say Pennsylvania murder suspect barricaded himself,2024-03-16T19:21:01Z,dyXBfjwu4fA,115207,1149,483.0
CNN,Gunshots heard shortly after David Culver arrives in Haiti,2024-03-16T16:19:38Z,Uz9S_zLZloc,77156,1334,179.0
CNN,&#39;Katespiracies&#39; rise following doctored photo of the Princess of Wales,2024-03-16T10:00:10Z,7ozPfsLRxZw,115076,857,729.0
CNN,Hear the top issues for these undecided female voters in Arizona,2024-03-16T01:33:27Z,Q1KbKe2eJaY,77549,739,1097.0
NBC News,There&#39;s a $22 dollar burrito in California,2024-03-16T21:15:02Z,iFKBkOeieUY,1425951,55844,7269.0
NBC News,Iowa student journalists buy two local papers saving them from closure,2024-03-16T21:00:04Z,4NqvAtjp_Ho,6715,108,21.0
NBC News,Suspected Pennsylvania shooter barricaded in Trenton with hostages,2024-03-16T20:30:17Z,PkVVAumOKns,14639,196,18.0
NBC News,Security guard moved to tears after students surprise him with trip to Nigeria,2024-03-16T20:00:01Z,4cLwZ6sC6ao,76287,930,120.0
NBC News,Enhanced games aims to let athletes compete without drug testing penalties,2024-03-16T19:00:25Z,uOkZzoEaAmY,7163,90,73.0
NBC News,Data shows disparity in who gets weight loss drugs,2024-03-16T18:00:15Z,YxbDGbTN8GU,6319,42,21.0
NBC News,A car driving in wrong direction crashed head-on into a highway patrol car,2024-03-16T17:43:54Z,SnLcXNu5wjk,94361,1422,201.0
NBC News,Videos show suspected tornadoes ripping through the Midwest,2024-03-16T17:42:51Z,gAlaEOrp9b4,5382,108,4.0
NBC News,Proposed settlement could mean end of 6% commissions for realtors,2024-03-16T17:00:16Z,HBsYM2TkPOE,25650,167,161.0
NBC News,New York City resident on a mission to expose fraudulent license plates,2024-03-16T16:00:37Z,mU_joJqMpWI,57244,783,332.0
