comment,label
this fucker is not going to spend a dime of his own money to pay for this its going to be paid by the campaign donors and the so called republican party,3
he wont pay a penny of this money,3
just another bill for his most loyal maga supporters to pay up for theyre king lol,3
if the over 74 million people that voted for trump in the 2020 presidential election give at least 500 per person the trumps would have more than enough to pay up whats owed,3
pocket change for billionaire theliar45 is very very very very rich now its appeal time biden is so successful in manipulating the courts again sarcasm,3
wish this money could go to ukraine,3
does everyone realize that trump hired independent evaluators when valuating his assets so theyre holding trump liable for a valuation that a professional gave him thats insane,3
everyone should send trump the money what ever you can,3
sadly this probably wont bankrupt him or teach him a lesson,3
hey maga every dime you give trump will go to pay this huge bill,3
made my day so he has to come up with around 600 million cash to pay off ny e jean carrol happy to see uday usay gotta come up with 4 milion each eric better get back to pouring concreteoh wait not in ny haha,3
you gotta pay your bills traitor,3
this is just so wrong money hungry people,3
if the 70 million people thats gonna vote for trump pay 5 on his campaign website hell make that back over night or over the next 4 months nothing will stop trump from possibly winning if he goes to jail he can legally govern from jail also,3
trump wont pay a cent he will appear against this unjust ruling,3
get real he wasnt a succesful businessmanhe wasis a corrupt con man watch where he gets the money from this is likely why he demands his daughter in law and 2 friends take iver rnc do people not see with their own eyes what he is and how he rips people offsmh,3
trump better win the election hell need the salary,3
trump sure knows how to get rid of money lmao biggest loser ever,3
time for trump to scam his base for more money,3
as a republican ive been donating a lot so far my children are a bit hungry but they will understand we need to rescue our billionaire president,3
trump will get the money back from this maga stupid,3
yeah some maga supporters are gonna go bankrupt too paying trumps bills,3
this is government stealing via lawfare tactics trump paid off all his loans wether they were over appreciated or not,3
that is nothing trump will easily pay that amount because he is rich really really rich,3
ask putin to help you pay you have been working for him for years stinky,3
i wonder where the money will go surely not to currupt politicians,3
drumpf singlehandedly destroyed himself by his actions the onlthing that bothers him is paying these fees im curious if rnc is going to pay for it,3
trump has never paid full price for anything until today next is prison,3
lecturing nato countries about paying bills what an absolute idiot he must have taken some semesters at trump business university on how to con people,3
so including his rape trial he owes 437 million republicans yall better sell your trailers and houses to pay his bills,3
lol hes at 400 million now with this and the other trial glad donnie jr and eric got caught up too,3
trump is the tip of the iceberg they all lie about their assets so they dont pay any taxes,3
i think this is fair he built that business dont take it from him not a trump fan though,3
habba has cost trump almost half a billion worst lawyer ever,3
i wish the reporters would ask him about paying his bills when he wants our nato allies about paying their bills,3
what about the hundreds of small businesses hes ripped off,3
trump is a genius deal maker he got 15 million discount,3
now do ivanka she knowingly lied to investors in a number of projects and they lost million,3
i almost feel bad for him because we all know he does not have that type of money,3
so including his rape trial he owes 437 million republicans yall better sell your trailers and houses to pay his bills,3
will trump actually pay up,3
wake me when the man actually starts paying until then i wont believe that rich men face actual consequences,3
the billionaire who hides his tax returns the genius who hides his college grades the businessman who bankrupted 3 casinos and lost over 1b the playboy who pays for sex the christian who doesnt go to church the philanthropist who defrauds charity the patriot who dodged the draft the innocent man who pleaded the fifth 695 times the golfer who cheats at golf,3
trump should give them a extra 200 milion as a tip chomp change for the god,3
just one more wining he is going bankrupt,3
most people in business already know that the extremely wealthy have an unfair advantage ie if you are extremely wealthy more than trump apparently you can save 168 million dollars on interest payments most businesses dont have a huge profit margin maybe 20 percent is a good point for most this trail points out that the common person would have to pay an additional 168 million maybe more if you have less money the trump in interest payments effectively eating away at the profit margin so the extremely rich saves 168 million and can lower the cost of their widgets or use capitol in other ways to be more competitive while not affecting the profit margin this means the extremely rich will most likely win in a competitive business every time making the richest richer and keep the less rich in their place now government judge is stepping in to help the billion dollar finance industry keep this borderline criminal process going this should be the focus and the reason for outcry stop focusing on trump and see how the rich get rich while the rich are left with scraps,3
if every maga supporter chips in a buck that would give tronald about a thousand bucks,3
give the money to ruby freeman and her daughter as punitive damages for the danger trump put them in they had to leave their homes because of death threats from maga supporters pay up trump you said you are a billionaire,3
omg first the 833 million and now this case and 3549 million total is 4382 million trump tower is worth 153 million with a 100 million loan on it other properties estimates are equity of about 400 million total assets,3
should be a drop in the bucket right i mean hes claimed hes a billionaire or was that another costly lie,3
unfortunately there are still poor gullible souls out there that will keep donating millions to this grifter to pay his debts,3
i pray every single dollar of the 355 million can be established forensically without a shadow of a doubt he doesnt have 355 million time to send out the fundraising emails,3
how many times can he delay payment by taking the case back to court who will pay trump or will he continue to exploit the support and trust and limited finances of his vulnerable low and middle income supporters trump is no robin hood he takes from the poor to pay for his crimes,3
trump on troth sential any moment now gimme some more money suckers i need it for my fin campaign,3
i think this is fair he built that business dont take it from him not a trump fan though,3
its about time trump needs to pay the only problem is he will use the peoples money that was donated to his presidents campaign these peoples hard earned money will be used for trumps legal problems it says trump cannot do business for 3 years,3
trump on phone to taylor swift hey you got any money just laying around the house like 365 millionclick phone hangs up,3
dont worry his idiot supporters will pay for it,3
trump please dont be delinquent in paying your lawsuits to everybody you owe,3
if you are giving to trumps campaign you are not yhwh you are up paying for this mans sins he is using your campaign dollars to pay his legal fees why you would give you hard earned money money to any politician is bewildering let alone someone who is broke and in debt,3
trump i just need you to find me 11780 more votes and while youre at it i need you to find me 355 million dollars which is 355 million more than i have,3
do not worry trump cult followers will pay for it,3
great trump have to pay,3
biggest con man trump paid 750 dollars in multiple tax years,3
all these millions and hundreds of millions of dollars and the man has not paid no one one penny i dont think he would ever pay that but let all the ignorant people that voted for the treasonous traitor joe biden believe what they want they will believe anything you could sell them the brooklyn bridge and theyll buy it too thats how ignorant the people that voted for joe biden are you cant help ignorant they cant even help themselves they cant think out the box they master joe biden and this administration tell them how to thing because they have brain damage,3
mega supporters was sending 1 now they have to send 5 to his campaign and his legal fees donald trump pay zero,3
if he gets to the white house again hell pay hes bills with our money,3
trump should sue cnn for 1 trillion dollars,3
hey donald remember ya gotta pay your bills,3
trumpers you better help your lord big mac pay this off,3
355 million is not even equal to what donald trump and his family has stolen from the american people through tax fraud over the years,3
now trump he asks at ivanka husband for money because he made 2 billion dollars in his administration,3
trump is guilty of financial fraud and can still run for president and manage the countrys finances fun facttrump added 8 trillion dollars to the national debt during his 4 years as presidenthe didnt spend money on healthcare infrastructure education etc trump added 5 trillion dollars to the national debt in the last year of his presidency alonenobody knows where the money went,3
trying really hard wanna all over the place now trying to bankrupt him wanna is a hot mess whats next all this just to stop one man and the media like juicy news like this,3
i guess president trump will take his second term salary for lunch money,3
dons going to crying maga tears today 350million 85million435million dollars that trump does not havemiss carrol should put a claim on all trumps properties in florida,3
0001_ nato will not pay trump bills,3
only 355 mil wow he got cheap away,3
all his suckers will pay that bill for him probably a fundraising email going out now,3
trups supporters will pay,3
trump told nato to pay their bills,3
88 362 450 million in the hole im not an accountant but im guessing thats a bad first quarter for a stable genius businessman,3
trump play the mega millions tonight and you will win 457 million to be honest you would probably have to give it all away to pay your lawyers anyway smh,3
donald trump will be emailing he supporters for the moneys so no worry all maga lol,3
he now has massive debt let the ketchup hit the wall let the ketchup hit the walls,3
crime pays for anyone but donald,3
well done trump you want nato countries to pay up but cant yourself what a massive hypocrite,3
this is exactly why he didnt want to release his taxes,3
100 certain that he will not pay a cent i hope that the tax department now goes him for his back taxes owed america is so corrupt that will probably not happen,3
wow 355 million plus 833 million for the rape when are people going to learn the courts do not order you to pay this type of money unless your guilty these are real crimes that trump thinks he should get away with that fact should prove to the gop that trump will only cause more and more problem and will make his problems those of the united states send this criminal to prison not the white house,3
hahaha successful much donnie cough up the money von schitzenpants,3
a real billionaire wouldnt sweat paying these fines what russian shell companies will come in and swoop up his tacky properties,3
its 364 million,3
his sons are liable what about his daughter and son in law after his son in law received 2 billion dollars from the saudis are those two going to run trumps companies anybody know,3
trump himself is the worst return on investment all those magamorons should think twice before they donate to his campaign,3
its hurting the boy his cult followers will actually pay,3
send r money maga the billionaire is going to need it lol,3
im wondering what happens if trump just pays the 355 million just pay it then what else what are you clowns gonna say youre hoping he cant pay it so if he pays it then what,3
well donald all you gotta do is ask your freeloading corrupt soninlaw jared kushner for a loan after all he did receive over 500 million of the covid relief money,3
woah thats alot of cash they are really trying to destroy this mansmh,3
unfortunately the money is paid by the trump org investors time to vote him out of the company like pappa johns owner hsd yo step down trump will just commit fraud in fl and other states,3
make all those idiots pay when you become president again,3
lol that money will never be paid and trump will be president again these ass clowns are throwing everything they got at him and they still cant get him on nothing but maybe he slandered somebody lol its a lot of money for slander,3
trump now owes over 1 billion in courtordered payments he will have to sell trump tower and maralago,3
trump will soon ask all the morons who support him to pay the fine total conman not a successful businessman,3
they made him pay his fair share,3
when its reversed new york should have to pay president trump 720 million,3
trump wont pay a fukkkin dime,3
trumps a lucky fellow doj was asking for 370m and the judge has awarded only 366m against the family as i calculate it jareds 2billion will probably help,3
so happy if he doesnt go to jail at least will pay every single how dollar he stolen,3
i hope he will pay,3
dude doesnt even pay his own attorneys dude aint never going to pay this i bet he doesnt even have the money to pay it,3
uncle putin will help donald out for vlad it is still a pretty cheap wager to support trump and get america in return assuming trump supporting americans dont get their heads out of their asses before election day,3
it would be justice if some of the money was given to the poor workers that the donald had cheated out of their wages over the years,3
may be the rnc can pay this for him and the lemmings will keep sending their campaign checks in,3
bet they already have the rush money to trump emai written and sent off,3
i dont see the problem the trump criminals can just borrow the money from jared since hes got 2 billion just lying around,3
money doesnt control the law the law controls money and donald trump isnt an exception,3
heres how smart trumps cultfollowers are they believed him when he began his political career by saying what set him apart from politicians was that he didnt need their money and theyve been giving him their money ever since,3
oo donald dont be delinquent with us now gotta pay your bills donnie,3
pay your bill orange tangerine man i have the nerve to say other country doesnt pay their bill what a joke this joker is,3
he is all ready sending out emails asking for more money,3
i think rudy will be ignoring calls from trump tonight looking for a loan the saudis will be fretting that the 2billion doesnt go missing to maralago,3
lol is he going to single handedly get his party bankrupt,3
dammmmmmmmmmmm hes a billionaire lol or is he,3
not to mention interest on what he owes until it is paid,3
good the deadbeat trumps have to pay,3
will trump have enough to buy cigarettes in prison,3
hes up to what 440 million now gonna need to flog those trading cards hard,3
this should not be a problem for a billionaire since he swears maralago is worth more than a billion he should have no problem getting a loan for half that amount using it as collateral heehee,3
trumps words are biting him in the ass regarding nato 355 million plus 833 plus 5 million on top of interest and lawyer bills pay your bills trump,3
florida wants to thank ny he will take all his money and buisness there dumercrats ruin everything they thouch,3
if he is delinquent and doesnt pay does that mean putin is going to deal with him,3
joe biden has made more than 350 million from china as well as his son has from ukraine and china deals,3
everybody wants to get some money from trump,3
and theyll never pay a dime,3
355 million plus babysitting of his companies the ketchup will be thick on the walls of maralago tonight,3
maga churches and his people your sonofagod needs more of your money please do not cut your children lunch allowances,3
time to empty the rnc chest the evangelist church money its needed for their hero luckily trumps sons wife will be managing the rnc money for the appeal but dont expect ever to see the money again evidence is overwhelming that trump is a fraud,3
good job now its time to make trump to pay some good time in prison,3
the orange orangutan is about to broke oh waitmaga voters will donate money to pay his bills what a clown show,3
trump is cash poor hell never pay carol or this,3
trump was always an unscrupulous businessman who failed in many of his business dealings he will probably now ask his cult followers to help pay this enormous debt the teflon don isnt so slippery to get out illegal activity after all,3
youve got to pay your billsdonald trump,3
if the donald is worth over 6 million as he says he can just write a check for the 355 millionor maybe he can borrow it from jarred,3
siezed donald trump assets and distribute to poor people in america,3
im almost inclined to start a gofundme for the poor guy,3
thats pocket change for a multi billionaire,3
payback is a bitch oorahamerica the 45 loser has to pay in billions,3
i guess now everybody will ask for his money back this is it trump has to put 439 million dollars on the table plus the layers he doesnt have that money,3
he has around 40 million cult like supporters hell asked them for 20 each to pay it off half hell tell them that he will pay the rest,3
remember when traitor trump said he doesnt pay taxes because hes smart,3
maybe his maga followers will come up with the 355 million,3
trump will ask his supporters to pay this judgement,3
that is really exciting but lets see if he actually pays a dime he is probably going to try to fight it and then he will use his supporters money to pay for this,3
i have 7 billion in the bank trump,3
that is exactly why trump wanted european countries to pay,3
manneven i dont have that much money and im laughing going to the bank,3
his supporters better mortgage their houses to help poor guy out,3
why doesnt trump just have mexico pay it,3
thats like 460 million hes lost in 1 monthhow does the man sleep,3
the irony wants nato to pay their bills but he doesnt,3
how do i loan myself 40 million,3
this money goes to my family right,3
im guessing mexico will be paying this for him maga make americans gullible again,3
even his sons owe money too lmao,3
great the rnc and his cult donors can throw in all their money to help him bankrupt the whole rotten lot in one fell swoop,3
not even nato will help rump you got to pay your bills,3
thats the spare money for the country,3
his cult followers will pay it he doesnt have to worry theyre the same people who send their life savings to televangelists the dumbest people on the planet,3
if you libs think hes gonna pay a dime of that well thats why liberalism is a mental illness,3
maybe nato can spot him some cash,3
why not hold him in custody until he pays the bill he still hasnt paid the bills to cities run up by his rallies in the 2020 campaign,3
wont affect him hes worth 26billion,3
trump will not pay because just like the nato allies not paying their shareslol,3
ok jethro cash that welfare check your kult leader billionaire needs some money,3
you folks think trump is paying even 100 of this thats how dumb you are,3
putin can cover the bill for his top agent no problem,3
not enough needs pay more for all he as done,3
how in the fuck do you get a 40 million loan with no paperwork what bank is handing out loans at that amount,3
only a fool would think trump would have to pay that the supreme court loves him,3
crime family trump 354 million trump 4 million eric trump 4 million don trump jr pay up,3
hes going broke can you believe it,3
we gonna see how deep his pockets be except for what he stash in china or russia,3
after the appeal watch how much trump pays in 10 year lol,3
good luck with that lol trump collects money he doesnt pay it out im sure when he gets re elected he will pardon or dismiss that somehow that judge may regret doing that,3
best part about thisdumb libs still think trump will pay a single dime of it haha,3
he is so rich it is loose change to him as he clams,3
all yall on here think maralago is actually only worth 18m the number the judge ruled its worth in contradiction to trumps estimates giving him leverage to take out more loans this story is insane since owners never assign value to their assets its the banks job to do its due diligence i can say my house is worth 1t but ill never receive a loan on it unless they asses its value all of you praising this are completely insane and delusional,3
trump scams everywhere i would bet the amount he says he paid attorneys is probably half with trump pocketing the rest,3
he might go bankrupt wouldnt be the first time this scum bucket is the swamp stuff we all talk about how the f does he have any support what exactly has he done,3
who cares about the fucking moneythe point is that idiot needs to be charged of corupcion and he needs to be put on jailwho is posible hes running for presidentwhat a joke,3
trump has to pay his share for ukraine and israel the warmonger liberals are giving them 100s billions for free,3
i know this wont hurt his reputation with the maga crowd but even if he never pays a single penny its important for evidence of his fraud to be part of the historical record some day our children will need to make sense of this era and will need accurate data to study and understand,3
trump can ask his son in law for a cut of the saudi 2 billion maybe every american will be donating if trump becomes president,3
ha ha trump wont pay shit even hitler wouldnt be fined that much this is no headline,3
need that money for ukraine,3
trump will never pay a dimethe scotus will throw this out on appeal because its nothing but a joke,3
hell need an increase in his allowance,3
he will be more popular and all bills will be paid by his followers,3
more money harvested for ukraine sorry israel u get nada zippo zero,3
oj simpson killed 2 people and paid 35 million but trump has to pay 354 mil democrats have gone inane,3
his pacs have only a few months worth of cash at his current legal burn rate and now hes out an additional 355m in pocket change he likely doesnt have on hand,3
355 million for what because the criminals in charge dont want trump to be president so they will do anything they can imagine include illegally using the justice system with a podunk judge and all,3
the cult will continue to pay his bills,3
im so happy the delinquent must pay more and more and more,3
you will want nato to pay their bills you show the example,3
he want to pay in cash tomorrow,3
dont pay them a cent thats all they want your money,3
trump stop payment to all lawyers,3
get your credit cards out maga sheep your god needs you,3
trump might owe more than some of the smaller nato countries,3
trump will use the contibution fund from his maga fan to pay for portion of this,3
send your money to don the con magats youre cult leader needs a bailout,3
the cult better start sending him money because rump is fd,3
guess they have to dig up ivanka and get some cash,3
give him social payments to live on and make him live on it for an extended period,3
when trump is telling the gop to give him all of their campaign money hes draining the swamp into his own bank account when will this grifting ever end are the gop going to bankrupt themselves too,3
i am soooooo dissapointed trump should have been fined much more than 355 million,3
pay that funky money white boy lmao,3
ah man i guess no more christmas bonus for his loosing lawyers and rudy g k,3
trump aint paying his supporters will pay for him,3
trumps not paying a penny and will be all your president once again how do u like those apples,3
he wont pay a dime,3
well hes a billionaire so,3
we all know nothing will be paid sad but true,3
good to see donald is made to pay and relinquish money he loves so much,3
thats why he want nato to pay more money,3
so hes gonna end up begging for money,3
trump is running out of funds that cant be paid back trouble,3
trump is a selfmade insert sarcasm billionaire right time to pay,3
i wonder what the interest is 430 mil,3
also trump is hemorrhaging 510 million a month for his many legal bills most of the golf courses are running in the red too he is not the multi billionaire he pretends to be and that truth coming to light is going to make him behave in an even worse deranged manner,3
his sycophantsll have to start donating their hard earned money to save their messiah ass quick,3
hhahahaha 355 millions dollars to be paid by ex president of usa no one is above the law works today,3
trump burried the mother of his kids on his golf court so he could save taxes,3
should be ordered to pay the amount with he 7days he so rich,3
time to donate to the trump fund against judicial corruption trump2024,3
have fun paying that off donald lol,3
but he can start a biz anywhere else so its not a big dealgeez,3
trump pay your bills nato,3
he will not have to pay that more fake news,3
this comments section is riddled with aids you think hes going to pay any of this when he becomes president so silly,3
now donald is not a billioner anymore,3
why not 355 trillion that would make as much sense so who was damaged to the tune of 355 million dollars,3
now lets see what happens when he doesnt pay,3
dirty don claims to be worth billions though so this is no big deal right,3
trump can pay this he says his a billionaire,3
welp maga better pull out their credit cards and buy those nft trading cards donald needs cash,3
they should make him pay for all legal fees,3
pay up trump 355 millions got to hurt lock him up all you suckers trumpers donating to trumps presidential campaign are actually paying his lawyer fees,3
pay your bills sorry but i like the irony,3
354 million hey donald keep the change,3
does he have to pay it or can he just default,3
i heard jared recently tripped and fell into a hole full of cash im sure if you ask nicely you guys could negotiate a loanstandard interest fees not withstanding lol,3
donalds friend vlad will give him his loose change to cover that 355 million,3
plus the 83 million creditors collection agencies due what you whatever the hell you want the stupidity of leadership in trump org has everyone laughing at you you delinquent lmao,3
its not about the money it about politics,3
damn thats a lot of money,3
id love to see dumpty asking jared for a loan,3
jared trump may ask for a loan from that 9 billion you criminally got from saudi arabia,3
why should the big crackpot be worried about paying hes raking in millions if not billions by selling or exposing his collection of stolen documents what other reason would he have for hoarding classified materials at his residence for lining his birdcage,3
his soninlaw can lend him the cash if hes creditworthy,3
thats why trump wants laura trump to have a place in the rnc and change up leadership he wants the rnc to pay his bills,3
i would encourage russia to do whatever they want with him if he cant pay up,3
trump u can try to delay paying eg carol here dues but u definatly cant delay uncle sam bugger,3
a drop in the bucket for the multi multi self proclaimed billionaire,3
maybe he can get a loan from his soninlaws 2 billion he got from the saudis,3
now what will malania do no money in a divorce no money to stay with him lol,3
omghell never pay the money himself hell grift the money from the magas,3
even his political donations cant pay off this fine sell up time donald,3
these are loans he paid back are things really this petty,3
well then donny friends the saudi or vlad can keep paying his lawsuits till they are broke we got currently 7 running and 2 of them he is already paying 355 and 85 million well why go to war we can keep sueing trump till everybody gives up paying p come here russia cant we have gold too,3
now trump has to go to work with q anon to deny everything and immediately start fundraising from his cult members,3
he may have to go to russia and live with his daddy,3
this marxist judge 3high on crack if he even thinks that president trump is ever going to pay that,3
what about court costs trump must pay,3
jared kushner has 15 billion from the saudis he can loan trump,3
mr and mrs rural maga need to send more money to his pac so he can grift it and pay his judgements,3
that phantom loan for 46 million yea that probably came from russia follow the money,3
48 million loan from putin,3
pay your bills donald,3
listen putin trump is not paying his bills,3
he can beg taylor and oprah for a loan,3
same way trump said about nato members you have to pay your bills it came back to him,3
dont worry he can afford to pay that fine with his new job hes getting in january,3
trump made billions while in the white house 355m chump change,3
i smell a bigly bankruptcy coming poor rudy definitely will not be getting paid remember when he told hillary hes smart stable genius strikes again,3
i do not think donations from his cult will pay for that,3
trump is delinquent putin feel free to do whatever you want with him he cant pay his bills,3
your delinquentyou have to pay your bills id encourage them to do whatever hell they want donald trump,3
i guess more money for the migrants in nyc,3
george santos will help him pay,3
355 million is peanuts for donald trump he should have been barred banned and even disqualified from running for president,3
mr trump are you tired of winning yet 364 million pay up dude,3
pay up donald trump or no one will defend you just kidding youre not worth defending,3
the gop can pay for trump,3
go fund donald t in the morning,3
maybe tumps friend vladimir putin can chip in a few dollars to help out a fellow wannabe dictator,3
maga followers our president trump needs your support now more than ever please make you donation to the trump bailout campaign today,3
trump gets his loans from putin thats why he is blocking aid to ukraine,3
fat chance ever seeing a cent donald trump is a very smart man his funds are completely protected from removal by anyoneyou knowlike soros and gates,3
no problem he is a billionaire,3
the trumps better hit up jared kushner for a loan from his 2 billion,3
when lara trump chairs the rnc money will be no problem for the trump family not saying anyone will get paid though,3
it is less than the 370 million dollars that was asked for but trump does not have that amount in cash,3
if trump owes he will pay but not only trump will pay everyone will pay when they break the law,3
in the past 90 days trump has been ordered to pay 4383 million dollars,3
ah ha the fraudulent orange clown has to pay oh yeah what was that you said about nato members not paying their part,3
his idiotic minions will send him money,3
he has to look for the money and pay,3
the gop is gonna have to take out some loans,3
and everyday he doesnt pay the interest is adding up,3
maybe nato will back him up or his new big mate the richest man in the world putin,3
thats ok the rnc will pay it for him,3
they just stole 355 million smdh,3
anybody want to buy a 757 luxury jet formerly donald trumps no offer will be refused banquet hall in florida formally belonging to donald trump called mare lago no reasonable offer refused golf courses and highrise buildings no reasonable offer refused personal items and top secret documents sold cheap too many items to mention,3
if you have ever given money to trump just know that you have paid the dems and liberals now,3
he will now bankrupt the gop,3
could felon muskovite let him some dollars rudi cant,3
perhaps trump will also pay juniors and the other ones fines out of his pocket like his father fred bailed him out no i dont think so either he will sell their homes to pay his,3
the real joke about the democrats is that even if he just gave all this money they would still bash him afterwards he could perform miracles and you lunatics would still talk s on him the tds is infinite,3
so how much as habba cost him now half a billion hahahaha,3
what such an incredibly rich superbillionaire needed loans for is beyond me unless hes a bullionaire,3
wow what a feeling this is to see citizen trump being held financially accountable to the tune of 355 million prison awaits him next cheers,3
i am not supporting trump the worm but it is known that most companies skew the books to pay little or no tax it is built into the american business couture look at just about any large company in america they will be doing the same as trump has been doing if you do not do it you do not survive what trump has done should be compared with what other company are doing just the same way trump should be tried on the way he finished his presidency by maintaining the dignity of the presidency if he was of the opinion there was a issue with the voting there was a mechanism he could have gone through instead of championing a riot,3
trump will call president xi to pay the bill,3
poor americans when they realize they are next how dare he pay back the loans in full how evil,3
matthew 19 through 21 ŕich people give to the poor and jesus said come with me,3
dont forget donald this is on top of the 83 million you owe ms carroll no protection for you no you gotta pay up,3
no one was monitarily hurt by trump why 355 million,3
it is not 364 million it is 13 of a billón,3
362 million dollars lmfaoooooo now thats u make america great againi love ittt,3
a billionaire would have made that much money last year alone in the stock market so were talking about one years stock gains to put this in perspective,3
hey donnie financial relief is only one cap away bon appétit,3
see hes not going to jail thats like 50 bucks in wallet and he will stall in moneys nothing when you got money its a joke,3
this will be the only thing trumps ever done to grow the economywaaaaaaaaaaaa,3
wow does the rnc even have that kind of money,3
he paid all the banks with interest and they loved doing business with him he also built up the city and this is how hes paid back i hope all businesses leave the city,3
all you supporters of t should sell your homes cars and retirement fundswhatever you have to save him dont worry when he gets back in power hell find you and pay everybody back just trust people just trust him,3
isnt 355 million just a fraction of the billions in bribes that the saudis paid to jared kushner and the rest of the trump family,3
the corrupt trump hating judge who said mar o lago was only worth like 18 mil who has a trump hating wife who tweeted how her mission is to put trump in jail right yall mfs still watching cnn whos been caught lying tons of times about russia and trump and bunch other bs,3
he will never pay a penny,3
take his money then his freedom stupidity cost,3
wow just wow careless speaking and just being against just everyone he talked way to much i mean your not a politician also government could use that 355 million thank you scrooge mc donald mc loving duck,3
if he has to pay that much how much do you think we can get pfizermaderna to pay for their faulty vaccine,3
he wont pay,3
trump will never pay he never does,3
but hes going to make his maga people pay for it,3
trump will not pay a cent because its all a tool of the left that hate him so much because of the good he did in 4 years that they couldnt do in decades,3
pay your bills donald chimp,3
the saddest part of all of this is that his supporters many of them who are on welfare will send what little they have to pay his legal bills it is insanity,3
he should fight it after all he turned a 5 million loss into nearly 80 million with that track record he can turn this into a 5 billion loss,3
the dumbest part is how does trump his sons and all the liars pay the debt with money that was stolen in the first place its not his or theirs its ill gotten remember,3
trump nobody above the law is time for you to pay you bills,3
trump i wish i could get a huge loan i want a ferrari,3
roll the begathon campaign we need actual money,3
trump figured out that he doesnt need to run businesses anymore he can just grift his cult base for however much he needs as long as the keep giving him money hell keep taking it,3
nobody will bond his other lossmr billionaire will be putting another statement asking for just watch,3
them chickens just keep coming home to roost lets hope this trend continues in his criminal cases i hope this breaks him he is not as rich as he claims to be,3
you guys are all so dumb his money is in trusts out of his name and banks in other countries if you think hes paying more then 5 a month ur dumb they will never get more than that from him yall want to see him down so bad that he cant afford to campaign but guess what he still will keep crying liberals and eat your 15 dollar burgers and keep paying crazy high rent gas and car prices with sleepy joe,3
maybe nato or anyone else wont protect him if russia wants money back,3
since trump doesnt pay his bills it looks like hes going to be invaded lol,3
only 355million thats all,3
between two cases trump is over 425 million dollars in settlements meanwhile you cannot be a financial professional with bankruptcies liens and judgements against you for fear of being compromised and doing what is in your interest and not the clients this is absurd that he can still run for president he has access to the worlds biggest wallet and can be for hire to the highest bidder he only has motive for his interest and not the countrys at this point we are a smart and dumb nation at the same time rules and gatekeepers are there to oppress the non rich,3
he is going to have some nice interest on that 355 mil the longer he delays the more he pays,3
trump please pay never this money never she want you ruine stand up all friend from trump and fight for sense of justic stop biden he is the bad boy and rich people only the best trump,3
dont worry donald the presidents salary is 400000 a year that is before the garnishment order,3
nato countries will pay when he pays too,3
you gotta pay your bills and you cant let people get away with bullshit donald j trump,3
trump is never worry mega will pay for him,3
i am rich i am really rich yes sir we know and we know you will not have any problems paying us 355 million,3
who is supposed to pay if nobody was harmed stupidity,3
oh yes trump is already asking his followers to send him money lol and those followers still what that loser president lol,3
his dirtpoor cultists will be happy to pay the bill for him all the wealthy people he gave tax cuts to will just flip him off and laugh,3
heed the advice you had for nato donald pay up dont be delinquent,3
ttump loans himself 50m says he doesnt need receipts miss willis paid 250000 dutch with cash but they need receipts,3
will not get a dime the democrats are dreaming political interference is all its about cannot wait to see the look on their face when trump wins payback is a bitch nothing but a farce and the left will pay not trump,3
he was successful business he think he would get thru with the crooked deals to be a success business man nothing last forever,3
for what he hit loans paid them off and the banks made millions for what to cripple him so he dont become president again liars manipulators hypocrites and god is judge and thats what try dont understand,3
no one lost any money heck they mad money this will be turned over,3
give him 3 months to come up with the money in addition the payment for his fraud case another 3 million he will stall until he dies if there is no due by date,3
his loyal cult will pay his bill,3
trump just for murdered financially,3
how much money does this man have,3
chump change for ivanka jared with their saudi billions,3
between this and the rape case he is at half a billion dollars in the hole sounds like he is going to be selling assets before long to pay his debts,3
trump needs to force ivanka to give him some of that half a billion she and jared got from saudi arabia when in the wh,3
he aint paying a single cent keep dreaming cnn,3
why not a trillion dollars,3
if i was going to represent trumpid have to have money up fronthe most likely is broke as far as cash goeshim and the my pillow guy are broke,3
almost up to half billion he owes over 440mil in two civil judgements,3
its just a way for pos kcalb people to get reparations frraudulently from trump,3
for sale trump tower taking reasonable offers,3
this should be no problem for trump hes a billionaire,3
there goes alans retirement million from donny for keeping his mouth shut come on maggotspony up orange needs your nickel and dimes to pay his penalty only 354mil,3
hey thats nothing for a billionaire oh wait no its his foolish followers who will pay for it,3
bet he wont pay a dime,3
trump is rich he78 years old he have money to pay his billes rest his life ahahahah,3
so trumps lies has cost him and his supporters 1 billion dollars,3
he will appeal this but money is nothing to him,3
charge trump for everyones extra costs for their personal security because of trumps vile and dangerous threats,3
donald better start buying lotto tickets haha,3
are you listening putin just need 355 million dollars give me a breakdjt,3
trump is worth 26 billiondo the math dodo democratswho does he write the check out tojoe biden,3
can we just give hillary clinton credit she spoke on his taxes first now look,3
this should be titled rnc needs to step up fundraising to pay for trumps legal bills,3
he should have to come up with some cash for these people instead of just dragging on and on we all know hes broke,3
come on donald pay your bills,3
follow the money who gets it,3
they keep on sucking money out of this billionaire,3
dont forget letitia james said there was an additional100 million in interest to be paid as well,3
lets see if he pays like he wanted nato to pay knowing him he wont pay if his maga loyalists loves him so much they need to pay for him,3
he will never pay a cent everybody knows its just an exercise in stupidity,3
bawahahahaha it will take years before it is ever collected if it ever even will be they will keep it tied up in court til long after trump is dead i am sure before they will have to pay up,3
sorry sir your checks are no longer good here cash only no blood money ie no riyals yuan or rubles must be us dollars and not from the rnc,3
